name,Unnamed: 0,mapp,Mmax,Host_Name,ra,dec,z,subtype,Phot,Spec,Radio,X-ray,dist,buildup,decay,date,mabs,type,commentary,importance,teff_val,mass
SN2011fe,1,9.48,-18.28,NGC 5457,210.77404270833333,54.27370166666667,0.0008039999999999999,Ia,3123.0,143.0,0.0,0.0,0.003446003826138412,19,60,2011-08-24,26.79342122342736,supernova, ,0,,
SN1909A,14909,12.1,-17.0,NGC 5457,210.51257500000003,54.46649222222222,0.0008049999999999999,II,8.0,,,,0.003450289201457643,20,70,1909-01-26,29.41072250531007,supernova, ,0,,
SN2004dj,58,10.69,-17.0,NGC 2403,114.32096666666668,65.59939259259261,0.0008099166666666668,II P,554.0,31.0,,,0.003471358938175462,15,50,2004-07-31,27.987502389998703,supernova, ,0,,
SN1970G,902,11.42,-18.0,NGC 5457,210.7537291666667,54.24242777777778,0.000811,II,83.0,,,3.0,0.003476001416890975,20,70,1970-07-30,28.714600275979052,supernova, ,0,,
M82SNR J09555300+6940454,46298,,,M82,13.970833333333333,69.67927777777777,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555273+6940457,46297,,,M82,13.969583333333333,69.67936111111112,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555204+6940454,46296,,,M82,13.966666666666667,69.67927777777777,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555192+6940445,46295,,,M82,13.96625,69.67902777777778,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555155+6940475,46294,,,M82,13.964583333333335,69.67986111111112,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555141+6940426,46293,,,M82,13.964166666666666,69.6785,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555127+6940481,46291,,,M82,13.96375,69.68002777777778,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555323+6940443,46299,,,M82,13.971666666666666,69.67897222222223,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555006+6940459,46290,,,M82,13.95875,69.67941666666667,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554943+6940414,46289,,,M82,13.955833333333333,69.67816666666667,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554935+6940424,46288,,,M82,13.955416666666665,69.67844444444445,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554908+6940415,46287,,,M82,13.954583333333332,69.67819444444444,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554854+6940432,46286,,,M82,13.952083333333333,69.67866666666667,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095557480+69410310,46315,,,M82,13.989583333333332,69.68419444444444,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555140+6940417,46292,,,M82,13.964166666666666,69.67825,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555362+6940473,46300,,,M82,13.973333333333333,69.67980555555556,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555389+6940473,46301,,,M82,13.974583333333333,69.67980555555556,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095558420+69405120,46319,,,M82,13.993333333333332,69.68088888888889,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095558030+69405110,46316,,,M82,13.991666666666665,69.68086111111111,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095555980+69405700,46313,,,M82,13.983333333333333,69.6825,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095555770+69405870,46312,,,M82,13.982499999999998,69.68297222222222,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555545+6940530,46311,,,M82,13.980833333333333,69.68138888888889,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095558030+69410450,46317,,,M82,13.991666666666665,69.68458333333334,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555528+6940598,46310,,,M82,13.980416666666667,69.68327777777779,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095558360+69405840,46318,,,M82,13.993333333333332,69.6828888888889,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555522+6940500,46309,,,M82,13.98,69.68055555555556,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095555170+69410650,46308,,,M82,13.98,69.68513888888889,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095555170+69405530,46307,,,M82,13.98,69.68202777777778,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J095554710+69405560,46306,,,M82,13.977916666666665,69.68211111111111,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555461+6940499,46305,,,M82,13.9775,69.68052777777778,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555447+6940514,46304,,,M82,13.977083333333333,69.68094444444445,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555414+6940535,46303,,,M82,13.975416666666666,69.68152777777779,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555397+6940513,46302,,,M82,13.975,69.68091666666668,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554816+6940425,46284,,,M82,13.950833333333335,69.67847222222223,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554788+6940436,46283,,,M82,13.949583333333333,69.67877777777778,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09554840+6940397,46285,,,M82,13.951666666666664,69.67769444444447,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
M82SNR J09555607+6940540,46314,,,M82,13.98375,69.68166666666667,0.000817,,,,,,0.0035017135697834327,20,100,,,supernova, ,0,,
PSN J0955525083+694045420,27983,22.0,-5.791,M82,13.968749999999998,69.67928333333334,0.000817,Radio,1.0,,,,0.0035017135697834327,20,100,2009-05-05,39.27859690426964,supernova, ,0,,
M81SNR J095532200+68564770,46255,,,M81,13.884166666666665,68.94658333333334,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095532700+69003290,46256,,,M81,13.88625,69.00913888888888,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09562024+6901120,46275,,,M81,14.084166666666668,69.02,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095533800+69004020,46257,,,M81,13.890833333333333,69.01116666666667,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095541500+69070200,46258,,,M81,13.922916666666666,69.11722222222221,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09561862+6904291,46274,,,M81,14.0775,69.07475,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095542200+69070090,46259,,,M81,13.925833333333333,69.11691666666665,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09554774+6859183,46260,,,M81,13.94875,68.98841666666667,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095552400+69052220,46261,,,M81,13.968333333333332,69.0895,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095618300+69002830,46273,,,M81,14.07625,69.00786111111111,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095552500+68591660,46262,,,M81,13.968749999999998,68.98794444444445,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09561706+6906021,46272,,,M81,14.07125,69.10058333333333,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095616400+69023950,46271,,,M81,14.068333333333333,69.04430555555554,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095604200+68591620,46266,,,M81,14.0175,68.98783333333333,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095616000+69005170,46270,,,M81,14.066666666666665,69.0143611111111,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095615600+69045940,46269,,,M81,14.065,69.08316666666666,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09555257+6859091,46263,,,M81,13.969166666666665,68.98586111111109,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095611700+68573520,46268,,,M81,14.04875,68.95977777777777,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09555259+6905351,46264,,,M81,13.969166666666665,69.09308333333333,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095604700+68590010,46267,,,M81,14.019583333333333,68.98336111111111,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095522700+69125570,46254,,,M81,13.844583333333333,69.21547222222222,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095510500+69084700,46246,,,M81,13.79375,69.14638888888891,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095509600+69041460,46245,,,M81,13.79,69.07072222222223,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095521700+69014720,46252,,,M81,13.840416666666664,69.02977777777778,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095631300+69012320,46282,,,M81,14.130416666666667,69.02311111111109,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095507300+69031400,46244,,,M81,13.780416666666666,69.05388888888889,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095504800+69055120,46243,,,M81,13.77,69.09755555555553,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095514500+69074140,46247,,,M81,13.810416666666665,69.12816666666666,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095504500+69055520,46242,,,M81,13.76875,69.09866666666666,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095629900+68561660,46281,,,M81,14.124583333333335,68.93794444444445,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095629700+68555390,46280,,,M81,14.12375,68.9316388888889,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095500200+69080580,46241,,,M81,13.750833333333333,69.13494444444447,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095455100+69011460,46240,,,M81,13.729583333333334,69.02072222222222,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095454600+69092020,46239,,,M81,13.7275,69.15561111111111,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095625900+69041700,46279,,,M81,14.107916666666664,69.07138888888889,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095451300+69025850,46238,,,M81,13.71375,69.04958333333333,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095447500+69035650,46237,,,M81,13.697916666666664,69.06569444444446,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095446300+69032860,46236,,,M81,13.692916666666667,69.05794444444443,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095444800+69042430,46235,,,M81,13.686666666666667,69.07341666666666,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095624700+69042750,46278,,,M81,14.102916666666667,69.07430555555554,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095516300+69030240,46248,,,M81,13.817916666666667,69.05066666666666,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095518200+69071770,46249,,,M81,13.825833333333335,69.12158333333333,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095519300+69093270,46250,,,M81,13.830416666666665,69.15908333333334,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095623200+69041460,46277,,,M81,14.096666666666668,69.07072222222223,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095520000+69073320,46251,,,M81,13.833333333333332,69.12588888888888,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095621900+69050120,46276,,,M81,14.09125,69.08366666666666,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J095521700+69083200,46253,,,M81,13.840416666666664,69.14222222222223,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
M81SNR J09560197+6859067,46265,,,M81,14.008333333333333,68.98519444444446,0.00082,,,,,,0.003514569622776741,20,100,,,supernova, ,0,,
AT2018asx,44485,,,M81,13.969583333333333,68.97802777777778,0.00082,Candidate,,,,,0.003514569622776741,20,100,2018-04-09,,supernova, ,0,,
AT2018apj,44484,,,M81,13.882916666666668,69.15408333333333,0.00082,Candidate,,,,,0.003514569622776741,20,100,2018-04-02,,supernova, ,0,,
AT2017axz,44458,,,M81,13.900833333333333,69.10583333333332,0.00082,Candidate,,,,,0.003514569622776741,20,100,2017-02-19,,supernova, ,0,,
AT2017blf,44459,,,M81,14.130833333333333,69.12483333333333,0.00082,Candidate,,,,,0.003514569622776741,20,100,2017-02-25,,supernova, ,0,,
AT2018akh,44483,,,M81,13.805833333333332,69.01327777777777,0.00082,Candidate,,,,,0.003514569622776741,20,100,2018-03-20,,supernova, ,0,,
AT2018aba,44480,,,M81,13.900416666666665,69.03725,0.00082,Candidate,,,,,0.003514569622776741,20,100,2018-03-06,,supernova, ,0,,
SN1940E,36867,14.0,-13.3,NGC 253,11.877444444444444,-24.706611111111112,0.00082,I,1.0,,,,0.003514569622776741,20,70,1940-11-22,31.270639244965892,supernova, ,0,,
AT2018xb,44518,,,M81,13.718333333333335,69.06902777777778,0.00082,Candidate,,,,,0.003514569622776741,20,100,2018-02-19,,supernova, ,0,,
SN2008bk,1282,12.83,-15.0,NGC 7793,359.45399999999995,-31.443679166666666,0.0008352,II P,64.0,36.0,,,0.0035797067176444436,15,50,2008-03-25,30.060762766398238,supernova, ,0,,
NGC7793SNR J23574840-3236150,47485,,,NGC 7793,14.451666666666664,-31.39583333333333,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235806300-32351284,47502,,,NGC 7793,14.52625,-31.4131,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J23580070-3235060,47501,,,NGC 7793,14.502916666666668,-31.41500000000001,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J23580000-3233190,47500,,,NGC 7793,14.5,-31.444722222222207,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235758630-32364155,47497,,,NGC 7793,14.494166666666667,-31.38845833333333,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235758950-32360675,47498,,,NGC 7793,14.495833333333335,-31.398125,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235751020-32363256,47487,,,NGC 7793,14.4625,-31.390955555555554,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235748090-32350376,47483,,,NGC 7793,14.450416666666667,-31.415622222222233,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235758220-32352395,47496,,,NGC 7793,14.4925,-31.410013888888887,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235748110-32365616,47484,,,NGC 7793,14.450416666666667,-31.3844,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235756300-32361105,47495,,,NGC 7793,14.484583333333333,-31.396930555555553,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235759590-32361895,47499,,,NGC 7793,14.498333333333333,-31.39473611111111,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J23574020-3237380,47471,,,NGC 7793,14.4175,-31.372777777777767,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J23574730-3235230,47480,,,NGC 7793,14.447083333333332,-31.410277777777786,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235741060-32343967,47472,,,NGC 7793,14.42125,-31.422313888888887,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235754330-32351345,47490,,,NGC 7793,14.47625,-31.41293055555556,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235746420-32364076,47479,,,NGC 7793,14.443333333333333,-31.38867777777777,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235806350-32353824,47503,,,NGC 7793,14.52625,-31.40604444444445,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235754900-32335575,47491,,,NGC 7793,14.47875,-31.434513888888887,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235747320-32374166,47481,,,NGC 7793,14.447083333333332,-31.371761111111113,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235746310-32353326,47478,,,NGC 7793,14.442916666666665,-31.40742777777778,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235743450-32370336,47477,,,NGC 7793,14.430833333333334,-31.3824,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235752450-32335455,47488,,,NGC 7793,14.468333333333332,-31.43484722222221,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235742930-32355296,47476,,,NGC 7793,14.42875,-31.40195555555556,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235749570-32352506,47486,,,NGC 7793,14.456666666666665,-31.409705555555558,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235755240-32343515,47492,,,NGC 7793,14.48,-31.42356944444445,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235747360-32373526,47482,,,NGC 7793,14.4475,-31.373538888888888,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235755560-32372105,47493,,,NGC 7793,14.481666666666667,-31.37748611111111,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J23574120-3234500,47474,,,NGC 7793,14.421666666666667,-31.41944444444445,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235754120-32340465,47489,,,NGC 7793,14.475416666666666,-31.43204166666667,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235756000-32371885,47494,,,NGC 7793,14.483333333333333,-31.378097222222234,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235741130-32332187,47473,,,NGC 7793,14.42125,-31.443925,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
NGC7793SNR J235741570-32353927,47475,,,NGC 7793,14.423333333333332,-31.40575833333333,0.00084,,,,,,0.003600276243160849,20,100,,,supernova, ,0,,
SN1999gq,26822,14.3,-15.0,NGC 4523,8.45125,15.180058333333333,0.00085,II,1.0,9.0,,,0.00364312929276069,20,70,1999-12-23,31.492627077998325,supernova, ,0,,
NGC3077SNR J100323400+68441480,47120,,,NGC 3077,0.8475,68.73744444444445,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100322300+68435610,47118,,,NGC 3077,0.8429166666666668,68.73225000000001,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100320800+68414020,47117,,,NGC 3077,0.8366666666666667,68.6945,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100322700+68441580,47119,,,NGC 3077,0.8445833333333334,68.73772222222222,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100318800+68433790,47114,,,NGC 3077,0.8283333333333334,68.72719444444445,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100319400+68431540,47115,,,NGC 3077,0.8308333333333333,68.72094444444444,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100314400+68435920,47099,,,NGC 3077,0.81,68.7331111111111,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100315100+68442510,47101,,,NGC 3077,0.8129166666666667,68.74030555555554,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100314200+68435210,47098,,,NGC 3077,0.8091666666666667,68.73113888888889,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100314000+68440140,47097,,,NGC 3077,0.8083333333333333,68.73372222222223,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100320300+68442900,47116,,,NGC 3077,0.8345833333333333,68.74138888888889,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100315700+68434830,47102,,,NGC 3077,0.8154166666666667,68.73008333333334,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100316500+68443560,47103,,,NGC 3077,0.8187500000000001,68.74322222222223,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100316600+68434470,47105,,,NGC 3077,0.8191666666666667,68.72908333333334,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100316500+68444180,47104,,,NGC 3077,0.8187500000000001,68.74494444444444,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100317100+68443750,47107,,,NGC 3077,0.8212500000000001,68.74375,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100317700+68443100,47108,,,NGC 3077,0.82375,68.74194444444444,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100317800+68431200,47109,,,NGC 3077,0.8241666666666667,68.72,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100318100+68443260,47110,,,NGC 3077,0.8254166666666667,68.7423888888889,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100318100+68443600,47111,,,NGC 3077,0.8254166666666667,68.74333333333334,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100318400+68431930,47112,,,NGC 3077,0.8266666666666667,68.72202777777778,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100318600+68443010,47113,,,NGC 3077,0.8275,68.74169444444446,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100316800+68443190,47106,,,NGC 3077,0.8200000000000001,68.74219444444445,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC3077SNR J100314900+68434720,47100,,,NGC 3077,0.8120833333333334,68.72977777777777,0.000863,,,,,,0.003698837997514004,20,100,,,supernova, ,0,,
NGC4449SNR J122808500+44044340,47283,,,NGC 4449,7.035416666666666,44.078722222222225,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J12284749+4400113,47353,,,NGC 4449,7.197916666666668,44.00313888888889,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122808500+44054280,47284,,,NGC 4449,7.035416666666666,44.095222222222226,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122819500+44061390,47352,,,NGC 4449,7.0812500000000025,44.103861111111115,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122806900+44032640,47277,,,NGC 4449,7.0287500000000005,44.05733333333333,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122807800+44054370,47281,,,NGC 4449,7.0325,44.09547222222222,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122807400+44055160,47280,,,NGC 4449,7.030833333333333,44.09766666666667,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122807300+44044490,47279,,,NGC 4449,7.030416666666667,44.07913888888889,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122807000+44042940,47278,,,NGC 4449,7.029166666666668,44.07483333333334,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122804100+44054510,47276,,,NGC 4449,7.017083333333334,44.095861111111105,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122755800+44053570,47275,,,NGC 4449,6.9825,44.09325000000001,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J12281923+4406559,47351,,,NGC 4449,7.08,44.11552777777778,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122807900+44052050,47282,,,NGC 4449,7.032916666666668,44.08902777777778,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122808600+44044500,47285,,,NGC 4449,7.035833333333334,44.07916666666667,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122815300+44055780,47343,,,NGC 4449,7.06375,44.0993888888889,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122818900+44061870,47349,,,NGC 4449,7.078749999999999,44.105194444444436,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122813300+44055610,47322,,,NGC 4449,7.055416666666668,44.09891666666667,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122813200+44064190,47321,,,NGC 4449,7.055,44.11163888888889,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122813100+44063490,47320,,,NGC 4449,7.0545833333333325,44.109694444444436,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122813100+44062270,47319,,,NGC 4449,7.0545833333333325,44.10630555555557,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J12281307+4405378,47318,,,NGC 4449,7.0545833333333325,44.09383333333334,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122813000+44062880,47317,,,NGC 4449,7.054166666666667,44.108000000000004,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122809500+44055760,47293,,,NGC 4449,7.039583333333334,44.09933333333333,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
NGC4449SNR J122813000+44060610,47316,,,NGC 4449,7.054166666666667,44.101694444444455,0.000924,,,,,,0.003960236460182524,20,100,,,supernova, ,0,,
