,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
53,53.0,,01/04/2018,-12.335225432469752,447765431.9511102,0.0,,,129.27266738977806,,,1.6357214584097997e+18,5.74714195692247e+18,,5087.25,star
36,36.0,,01/04/2018,-12.613963991506019,129075793.77160054,0.0,7.122907923483008,-1.859190433095229,131.36405793876787,,0.5375291999999999,1.6357214584097997e+18,5.747203804451356e+18,,4579.6733,star
65,65.0,,01/04/2018,-11.685538394676005,133901404.91205887,0.0,4.597248615201576,-4.464551387501544,131.6350168066976,,1.1402973,1.6357214584097997e+18,5.747418037419848e+18,,5624.61,star
79,79.0,,01/04/2018,-11.455764676386984,286616732.19186336,0.0,,,131.11457740640145,,,1.6357214584097997e+18,5.74762203118653e+18,,,star
86,86.0,,01/04/2018,-12.438293036814072,470779383.1134509,0.0,,,127.59007868836945,,,1.6357214584097997e+18,5.747822760778512e+18,,,star
62,62.0,,01/04/2018,-12.22962436247195,191074117.00572363,0.0,,,126.82561948058235,,,1.6357214584097997e+18,5.748075369280577e+18,,,star
10,10.0,,01/04/2018,87.53754514328152,275548415.25106966,0.0,,,81.3871007739256,,,1.6357214584097997e+18,5.7504372233343386e+17,,,star
59,59.0,,01/04/2018,-11.39021203276007,293769493.22074497,0.0,4.877523328771352,-5.8903844756741846,127.77543493081059,,1.0733685,1.6357214584097997e+18,5.748227273682121e+18,,5435.0,star
97,97.0,,01/04/2018,-11.098373917264658,139216266.39533272,0.0,,,130.2966438877331,,,1.6357214584097997e+18,5.748435223114637e+18,,4949.6567,star
24,24.0,,01/04/2018,-10.771204958050287,317868110.3487248,0.0,,,129.3056707851245,,,1.6357214584097997e+18,5.748611484277176e+18,,,star
89,89.0,,01/04/2018,-10.632821355423976,251985234.82994545,0.0,5.560717751874422,-4.874032051649269,129.21805713867158,,0.80531067,1.6357214584097997e+18,5.748721920771781e+18,,5361.3335,star
19,19.0,,01/04/2018,-11.170899712267936,370153713.8614497,0.0,,,131.9894256394165,,,1.6357214584097997e+18,5.748969413966854e+18,,4739.0576,star
20,20.0,,01/04/2018,-10.154745840759984,140762759.766969,0.0,3.7348453072880585,-5.43546789154054,132.2274584934835,33.62853271629069,1.3425448,1.6357214584097997e+18,5.749373243971696e+18,,6322.3335,star
41,41.0,,01/04/2018,-9.411555072751868,382501975.0096718,0.0,,,134.49627993264022,,,1.6357214584097997e+18,5.749663098429315e+18,,5276.22,star
10,10.0,,01/04/2018,-9.205042881133313,137483728.77546072,0.0,-0.5742200721545414,-9.693350918168823,133.59485308784096,2.363744354090376,16.802305,1.6357214584097997e+18,5.749858128599867e+18,,4820.187,star
20,20.0,,01/04/2018,-9.639621399933523,207897433.8443912,0.0,4.0428231878315115,-5.974296789831673,131.82937557125342,,1.4690237,1.6357214584097997e+18,5.750155099818327e+18,,5630.275,star
33,33.0,,01/04/2018,-9.517293414980573,778447805.1199403,0.0,,,131.10316975565507,,,1.6357214584097997e+18,5.750209624428118e+18,,,star
39,39.0,,01/04/2018,-9.27487609872638,115987922.63422324,0.0,,,131.90682875254208,,,1.6357214584097997e+18,5.750557482419582e+18,,,star
11,11.0,,01/04/2018,87.26706258779951,134678731.92727107,0.0,,,58.357033202945395,,,1.6357214584097997e+18,5.7516240087069146e+17,,,star
53,53.0,,01/04/2018,-8.43917731470151,344535301.6337648,0.0,4.520391365608929,-6.593651603652347,133.17012004266732,,0.93040043,1.6357214584097997e+18,5.750729525924475e+18,,6338.0,star
67,67.0,,01/04/2018,-7.619936702456433,215011794.9592102,0.0,3.8368701845852806,-6.2533155734342944,132.27433910999522,,1.3900945,1.6357214584097997e+18,5.751065388071947e+18,,6069.0,star
94,94.0,,01/04/2018,-10.73578389803025,152471716.58350492,0.0,,,127.70867306855637,,,1.6357214584097997e+18,5.751288009111415e+18,,,star
81,81.0,,01/04/2018,-10.842562860453755,369765281.8972228,0.0,,,126.06830547916927,,,1.6357214584097997e+18,5.751432796753405e+18,,,star
44,44.0,,01/04/2018,-10.562925056777463,415431685.0722484,0.0,4.227206031593487,-7.293166388563819,126.67197189996708,,1.2877716,1.6357214584097997e+18,5.751529214476056e+18,,5763.5,star
88,88.0,,01/04/2018,-9.671884261389456,161119134.73408517,0.0,,,129.0677008257484,,,1.6357214584097997e+18,5.75184284587235e+18,,,star
99,99.0,,01/04/2018,-9.442069887735975,635097954.5654563,0.0,,,126.92205354614151,,,1.6357214584097997e+18,5.752041548239738e+18,,,star
27,27.0,,01/04/2018,-9.15811211506758,77063473.3715482,0.0,,,128.4270313064542,,,1.6357214584097997e+18,5.752119716643316e+18,,,star
56,56.0,,01/04/2018,-9.987383216218822,363429533.0093552,0.0,,,125.29820617894724,,,1.6357214584097997e+18,5.752338107140993e+18,,,star
62,62.0,,01/04/2018,-9.442226423336912,1067195509.0132056,0.0,,,126.33457015158056,,,1.6357214584097997e+18,5.752427996512175e+18,,4886.0,star
49,49.0,,01/04/2018,-8.739198361033644,586850274.1603308,0.0,,,124.81320973902146,,,1.6357214584097997e+18,5.752749878541303e+18,,5550.353,star
64,64.0,,01/04/2018,-8.592238894314532,32892920.575015984,0.0,,,125.34953031838668,,,1.6357214584097997e+18,5.752767466431572e+18,,,star
96,96.0,,01/04/2018,-8.466111881562519,61025680.6060928,0.0,,,125.81479547467066,,,1.6357214584097997e+18,5.753101241225808e+18,,3882.2,star
88,88.0,,01/04/2018,-7.531611007905254,101544343.40278085,0.0,,,126.81961954036876,,,1.6357214584097997e+18,5.753324437790435e+18,,,star
9,9.0,,01/04/2018,-9.303173669798714,320733047.21303403,0.0,4.640499019061878,-6.318093867175847,129.34864075238548,,1.0644001,1.6357214584097997e+18,5.75336900666644e+18,,5764.0,star
63,63.0,,01/04/2018,85.86681858833457,323229447.9366266,0.0,,,28.942699864225343,,,1.6357214584097997e+18,5.75341930502741e+17,,,star
52,52.0,,01/04/2018,-8.173163517814274,223713978.30378085,0.0,,,129.9711848832881,,,1.6357214584097997e+18,5.753613093952752e+18,,,star
60,60.0,,01/04/2018,-7.756989417249698,144246245.86725074,0.0,,,129.51776274068715,,,1.6357214584097997e+18,5.753828907469658e+18,,,star
38,38.0,,01/04/2018,-7.783582796934012,480982278.0874493,0.0,,,130.16328890220086,,,1.6357214584097997e+18,5.754005108502632e+18,,,star
67,67.0,,01/04/2018,-6.893649675593072,153716766.88796115,0.0,,,129.74466203319446,,,1.6357214584097997e+18,5.754321866634677e+18,,,star
68,68.0,,01/04/2018,-7.523430074385887,107023434.00238904,0.0,,,127.84806262307423,,,1.6357214584097997e+18,5.754600116092153e+18,,,star
10,10.0,,01/04/2018,-6.9268386533290025,505045133.87175226,0.0,,,128.48656345434438,,,1.6357214584097997e+18,5.754740059010315e+18,,,star
59,59.0,,01/04/2018,-6.4785151138108885,128701321.70410426,0.0,7.355000509509548,-1.6207888592967432,127.52325492728164,,0.6405328,1.6357214584097997e+18,5.754997894487753e+18,,3977.0,star
2,2.0,,01/04/2018,-5.918689850049317,351881716.71986,0.0,,,130.55109073796692,,,1.6357214584097997e+18,5.755229857081337e+18,,,star
63,63.0,,01/04/2018,87.1152442657538,160580048.83884063,0.0,,,30.81938932490592,,,1.6357214584097997e+18,5.755614591676787e+17,,,star
55,55.0,,01/04/2018,-5.733939172540038,383784569.7516175,0.0,,,128.36893323180206,,,1.6357214584097997e+18,5.755423199329564e+18,,6214.0,star
92,92.0,,01/04/2018,-8.852107237975215,136236067.57475612,0.0,3.74547457879484,-5.353860251925879,135.81082194949536,,1.2576249,1.6357214584097997e+18,5.755744084924847e+18,,6516.3335,star
58,58.0,,01/04/2018,-7.927488452997314,94650741.01989526,0.0,,,136.13787406568935,,,1.6357214584097997e+18,5.756237490768902e+18,,,star
61,61.0,,01/04/2018,-7.506719610369296,85962909.41075514,0.0,,,135.53473696548798,,,1.6357214584097997e+18,5.756464441135229e+18,,,star
20,20.0,,01/04/2018,-6.284557138786727,423291829.70062,0.0,,,136.16031694176797,,,1.6357214584097997e+18,5.756713854181416e+18,,,star
30,30.0,,01/04/2018,-7.1643388752515484,396776280.69767463,0.0,,,133.04141643736324,,,1.6357214584097997e+18,5.757065873996407e+18,,5362.0,star
23,23.0,,01/04/2018,87.28328307953873,107135585.75794114,0.0,,,7.523406088755504,,,1.6357214584097997e+18,5.757280695377078e+17,,,star
11,11.0,,01/04/2018,-6.6368003305412016,183502646.5772816,0.0,,,133.989098437617,,,1.6357214584097997e+18,5.757191179666456e+18,,,star
32,32.0,,01/04/2018,-5.173830069860246,66713036.48692652,0.0,,,135.0305363859905,,,1.6357214584097997e+18,5.757824159062082e+18,,,star
32,32.0,,01/04/2018,-6.549075738851808,178428018.56882823,0.0,6.715302669914945,-2.969886927715905,138.20926100760266,,0.5465111,1.6357214584097997e+18,5.757902117012953e+18,,4988.805,star
13,13.0,,01/04/2018,-5.551617695667678,68064222.93103704,0.0,,,138.03218163859665,,,1.6357214584097997e+18,5.758315022283606e+18,,,star
3,3.0,,01/04/2018,-5.084485336714201,27429582.89070001,0.0,,,140.18070801669006,,,1.6357214584097997e+18,5.758567321547891e+18,,3897.0166,star
73,73.0,,01/04/2018,-4.821564173816178,538917742.8941073,0.0,,,136.26431523528743,,,1.6357214584097997e+18,5.7593053000083e+18,,,star
44,44.0,,01/04/2018,88.13635126555367,668472689.778844,0.0,,,26.46216990702829,,,1.6357214584097997e+18,5.761996225882747e+17,,,star
93,93.0,,01/04/2018,-4.224786044731286,203576939.387664,0.0,,,137.17996437542828,,,1.6357214584097997e+18,5.759633607308852e+18,,,star
39,39.0,,01/04/2018,-3.82348780136217,310357202.1034809,0.0,5.3436840813291395,-5.543499392865975,136.98718443643705,,0.88040394,1.6357214584097997e+18,5.759847226097384e+18,,5390.3496,star
34,34.0,,01/04/2018,-6.319178599357757,721973994.2995331,0.0,,,132.00027172687606,,,1.6357214584097997e+18,5.7602290315105e+18,,5694.41,star
86,86.0,,01/04/2018,-5.513559425099674,320766371.4693716,0.0,3.7896990418874736,-7.169119449241422,132.58365684769404,,1.567863,1.6357214584097997e+18,5.760565035391994e+18,,5777.0,star
36,36.0,,01/04/2018,-5.5566516461112645,288189122.24561733,0.0,,,134.06944761075528,,,1.6357214584097997e+18,5.760704806511776e+18,,,star
37,37.0,,01/04/2018,-4.5187633002678815,86781284.69662209,0.0,,,134.5523234088488,,,1.6357214584097997e+18,5.760924468319954e+18,,,star
35,35.0,,01/04/2018,-4.437257692110302,132686023.16136011,0.0,,,131.70159167760175,,,1.6357214584097997e+18,5.761492061131966e+18,,,star
54,54.0,,01/04/2018,-4.701867642417902,73242650.69868775,0.0,,,129.5416929451976,,,1.6357214584097997e+18,5.761607127602101e+18,,,star
47,47.0,,01/04/2018,-3.633384663188013,731458096.0185577,0.0,,,132.83326999191374,,,1.6357214584097997e+18,5.76196808094875e+18,,5347.5,star
51,51.0,,01/04/2018,-3.8233880282427775,101651675.33023515,0.0,,,131.14745992172942,,,1.6357214584097997e+18,5.762145063665644e+18,,,star
68,68.0,,01/04/2018,-3.7485424176271676,333668065.217504,0.0,,,135.17213612358634,,,1.6357214584097997e+18,5.762478799804512e+18,,,star
88,88.0,,01/04/2018,-2.671395020956535,24233173.26150545,0.0,6.948648375205573,1.5987226039519342,134.8262903975259,22.206607325197073,0.67016166,1.6357214584097997e+18,5.762907682352694e+18,,4269.4478,star
28,28.0,,01/04/2018,-2.755021844754709,170804978.45615396,0.0,,,137.01407430791858,,,1.6357214584097997e+18,5.76307920616758e+18,,,star
99,99.0,,01/04/2018,89.32352923720586,299691047.7790852,0.0,,,82.17234055587312,,,1.6357214584097997e+18,5.7637079850872704e+17,,,star
21,21.0,,01/04/2018,-1.7986012674689913,233784962.22805107,0.0,,,136.16961067563136,,,1.6357214584097997e+18,5.763425277452084e+18,,5758.0,star
94,94.0,,01/04/2018,-2.5031560862241347,236314206.7756476,0.0,5.726923387637964,-4.568400103511822,134.54972401735577,,1.2356043,1.6357214584097997e+18,5.763663905835298e+18,,4165.7603,star
62,62.0,,01/04/2018,-2.680948017166359,194916051.2298364,0.0,6.2592658526541625,-3.6178465039929915,133.10632114685058,,0.71242553,1.6357214584097997e+18,5.763775609344753e+18,,4853.22,star
42,42.0,,01/04/2018,-1.9446743822956327,220015053.52819768,0.0,,,135.09460781203407,,,1.6357214584097997e+18,5.764074053736826e+18,,,star
51,51.0,,01/04/2018,-1.2358966041899715,200502427.71775424,0.0,6.340434595449263,-3.5980379161856906,135.04269959036336,,0.6539539000000001,1.6357214584097997e+18,5.764184180993436e+18,,4971.75,star
72,72.0,,01/04/2018,-1.0590531930255782,512970852.7197285,0.0,,,134.1794360564961,,,1.6357214584097997e+18,5.764437133091791e+18,,,star
27,27.0,,01/04/2018,-88.42640829191345,184810878.19782928,0.0,,,191.81078910578256,,,1.6357214584097997e+18,5.76498733558257e+18,,,star
60,60.0,,01/04/2018,-87.64305505925512,354252971.31868297,0.0,,,214.5397143777108,,,1.6357214584097997e+18,5.765126462460725e+18,,,star
86,86.0,,01/04/2018,-87.56070143994215,291860006.1386978,0.0,,,251.03876287707482,,,1.6357214584097997e+18,5.765283722686561e+18,,,star
65,65.0,,01/04/2018,-87.09047186420162,594478148.2734983,0.0,,,252.70263372934303,,,1.6357214584097997e+18,5.765401958842948e+18,,,star
87,87.0,,01/04/2018,-87.05100693297938,283296668.0565284,0.0,,,236.99590876448084,,,1.6357214584097997e+18,5.765510668758931e+18,,,star
16,16.0,,01/04/2018,-86.21691225872597,165989209.36490855,0.0,,,238.4333880201537,,,1.6357214584097997e+18,5.765691267840051e+18,,,star
94,94.0,,01/04/2018,1.0115542763278598,229433513.76729625,0.0,,,135.11890206724385,,,1.6357214584097997e+18,5.765950645216095e+17,,,star
52,52.0,,01/04/2018,-87.78360737773014,137841234.14901283,0.0,5.057235573209427,-4.067534525293848,185.9482645148261,,1.0087938,1.6357214584097997e+18,5.765825305179191e+18,,5379.0,star
58,58.0,,01/04/2018,-87.421431666011,167024772.27113268,0.0,,,183.9921668296621,,,1.6357214584097997e+18,5.766036269680169e+18,,,star
10,10.0,,01/04/2018,-87.19973662344006,224691019.49544048,0.0,6.298921102337051,-3.886881805697591,198.0609595334721,,0.6895843,1.6357214584097997e+18,5.766059260637431e+18,,4888.105,star
46,46.0,,01/04/2018,-86.04308121990343,90349052.575763,0.0,,,205.2565242537441,,,1.6357214584097997e+18,5.766283286132141e+18,,4226.3604,star
0,0.0,,01/04/2018,-85.80939820031745,201756304.93527943,0.0,,,223.68699286010394,,,1.6357214584097997e+18,5.766433949288958e+18,,,star
60,60.0,,01/04/2018,-85.07554537284018,150628822.16990742,0.0,,,231.85376874567024,,,1.6357214584097997e+18,5.766572625192877e+18,,,star
11,11.0,,01/04/2018,-85.48410802777529,150975085.8963991,0.0,,,224.30631418576328,,,1.6357214584097997e+18,5.766723120845072e+18,,,star
91,91.0,,01/04/2018,-86.18565139156051,82775205.35593921,0.0,,,262.8724771273832,,,1.6357214584097997e+18,5.766925744518141e+18,,,star
13,13.0,,01/04/2018,-85.91510366528843,384101463.16282254,0.0,,,264.22251730674117,,,1.6357214584097997e+18,5.7670219131313e+18,,,star
