,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
13,13.0,,01/04/2018,64.43831586230543,268014450.89309072,0.0,,,124.95293356728571,,,1.6357214584097997e+18,1.0916747255070196e+18,,,star
51,51.0,,01/04/2018,65.45958551152303,332465631.80104506,0.0,4.893017310824118,-6.143590809993341,117.91687933768749,,1.0603651,1.6357214584097997e+18,1.094872002243431e+18,,5448.75,star
39,39.0,,01/04/2018,69.95442594736726,134205394.99241698,0.0,,,117.0531040345128,,,1.6357214584097997e+18,1.0981685056036657e+18,,,star
54,54.0,,01/04/2018,65.35341846951451,136421813.21137974,0.0,,,106.29808935565048,,,1.6357214584097997e+18,1.1015409139242572e+18,,,star
58,58.0,,01/04/2018,65.6620599840183,500577171.41756815,0.0,3.6857474670201062,-8.239482066773222,95.82796462188827,,1.908124,1.6357214584097997e+18,1.1038942124054244e+18,,5363.5,star
42,42.0,,01/04/2018,69.58748120314516,327573344.54940534,0.0,4.480251468130062,-6.524165640572172,101.56131809968392,,1.1368296,1.6357214584097997e+18,1.106403847696118e+18,,5787.0,star
10,10.0,,01/04/2018,69.27148480560699,29136467.464809265,0.0,,,103.70190832018879,,,1.6357214584097997e+18,1.109369402355234e+18,,,star
65,65.0,,01/04/2018,71.00335003963481,81834769.39866807,0.0,,,100.27334919145326,,,1.6357214584097997e+18,1.112812252435904e+18,,,star
36,36.0,,01/04/2018,75.45762190029014,30393117.86127716,0.0,,,91.091521039135,,,1.6357214584097997e+18,1.116147273064683e+18,,,star
88,88.0,,01/04/2018,72.00149761317805,290915820.3316459,0.0,,,136.32669668145522,,,1.6357214584097997e+18,1.1205745597129376e+18,,,star
85,85.0,,01/04/2018,75.70513382621165,427109545.6670269,0.0,4.087338284976672,-7.4932324380668,140.82136788183792,,1.2381118999999998,1.6357214584097997e+18,1.1244807852250446e+18,,6070.3335,star
24,24.0,,01/04/2018,78.31646167408793,126847948.42797942,0.0,,,171.85397296495978,,,1.6357214584097997e+18,1.1290549210990232e+18,,,star
28,28.0,,01/04/2018,79.07703178756849,272483606.6371439,0.0,,,159.7960178763725,,,1.6357214584097997e+18,1.1327150621652052e+18,,,star
51,51.0,,01/04/2018,75.65115738498292,334230368.9471437,0.0,5.111060183714601,-5.9370436921949015,112.17230788916592,,0.9791145,1.6357214584097997e+18,1.136462884987666e+18,,5392.6665,star
56,56.0,,01/04/2018,78.45232424729039,29260351.87392121,0.0,,,104.3955609940066,,,1.6357214584097997e+18,1.1403224800394408e+18,,3971.32,star
52,52.0,,01/04/2018,82.1772793981697,108980531.25794962,0.0,6.61814595774578,-1.9964729797420304,100.0116806918564,,0.58929116,1.6357214584097997e+18,1.1434513808942272e+18,,4913.0,star
58,58.0,,01/04/2018,81.98733387315384,113865058.55661844,0.0,,,149.38946702309244,,,1.6357214584097997e+18,1.1462629652686438e+18,,,star
33,33.0,,01/04/2018,83.60025674796056,147060096.06673047,0.0,,,125.96638583502407,,,1.6357214584097997e+18,1.1490893329220134e+18,,,star
12,12.0,,01/04/2018,87.34244387367409,211368504.769879,0.0,6.599659853984583,-3.4534158561314285,121.9103703182772,,0.6616356,1.6357214584097997e+18,1.1520496992614788e+18,,4656.4067,star
