,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
12,12.0,,01/04/2018,-34.157921687724574,118734901.01125872,0.0,,,269.68444502097265,,,1.6357214584097997e+18,4.042324331823299e+18,,,star
63,63.0,,01/04/2018,-34.096621431841164,98996080.71296908,0.0,,,269.7646001368803,,,1.6357214584097997e+18,4.0423260841742607e+18,,,star
5,5.0,,01/04/2018,-34.04995178404978,441600772.3784948,0.0,,,269.78421540484015,,,1.6357214584097997e+18,4.0423266724469407e+18,,,star
45,45.0,,01/04/2018,-34.0025617925837,74904629.72951052,0.0,,,269.6965993799957,,,1.6357214584097997e+18,4.042327909397924e+18,,,star
98,98.0,,01/04/2018,-34.005489837312325,940795164.163707,0.0,,,269.65102809449655,,,1.6357214584097997e+18,4.042330516427024e+18,,3907.75,star
25,25.0,,01/04/2018,-33.9226750950899,202918657.57854947,0.0,,,269.6562124566166,,,1.6357214584097997e+18,4.042332066976516e+18,,,star
91,91.0,,01/04/2018,-34.52547284210741,126557497.16328876,0.0,4.494685893317059,-4.444627828360284,268.9861739667993,,1.1908321000000002,1.6357214584097997e+18,4.042333132130945e+18,,5635.5,star
67,67.0,,01/04/2018,-34.44538751397452,589349034.2920332,0.0,,,269.05399088479544,,,1.6357214584097997e+18,4.042334949039745e+18,,,star
86,86.0,,01/04/2018,-34.43366195241569,791968191.2736409,0.0,,,268.9839677990099,,,1.6357214584097997e+18,4.0423358809107446e+18,,4066.98,star
20,20.0,,01/04/2018,-34.45099595702295,129054678.41607194,0.0,,,268.89300807346154,,,1.6357214584097997e+18,4.0423370835020657e+18,,,star
64,64.0,,01/04/2018,-34.338275591177485,296232291.2203635,0.0,,,268.87338019315416,,,1.6357214584097997e+18,4.042339007597845e+18,,,star
1,1.0,,01/04/2018,-34.34885871485322,575122448.5992062,0.0,,,268.95515257142466,,,1.6357214584097997e+18,4.0423395574036265e+18,,4465.25,star
82,82.0,,01/04/2018,-34.35680292074356,450868612.83509535,0.0,,,269.1602391980004,,,1.6357214584097997e+18,4.0423418594569206e+18,,,star
99,99.0,,01/04/2018,-34.31951848746307,315078058.81707305,0.0,,,269.11711831430455,,,1.6357214584097997e+18,4.04234258106324e+18,,4469.0,star
19,19.0,,01/04/2018,-34.238765995649445,90468416.92064051,0.0,,,269.23442264961267,,,1.6357214584097997e+18,4.042344329244624e+18,,,star
14,14.0,,01/04/2018,-34.273169929897776,226313565.24377808,0.0,,,269.0746826081074,,,1.6357214584097997e+18,4.04234587531965e+18,,,star
14,14.0,,01/04/2018,-34.218191770939825,1213126969.175465,0.0,,,269.0379099289481,,,1.6357214584097997e+18,4.042347352792037e+18,,4322.0,star
4,4.0,,01/04/2018,-34.154315821472466,213363114.89575645,0.0,,,269.14401745087457,,,1.6357214584097997e+18,4.042348731457503e+18,,,star
58,58.0,,01/04/2018,-34.10126250411708,489500290.0686252,0.0,,,269.12774960805234,,,1.6357214584097997e+18,4.04234965481692e+18,,4450.5,star
23,23.0,,01/04/2018,-34.33202866221165,145415393.12448177,0.0,,,268.7484556190384,,,1.6357214584097997e+18,4.042351338508287e+18,,,star
90,90.0,,01/04/2018,-34.319546780725425,133452835.71826044,0.0,,,268.70280751588956,,,1.6357214584097997e+18,4.0423515489590513e+18,,5143.45,star
84,84.0,,01/04/2018,-34.187223185667605,138540765.17346525,0.0,,,268.83425004613565,,,1.6357214584097997e+18,4.0423542247407073e+18,,,star
94,94.0,,01/04/2018,-34.23554339108787,139780636.5420096,0.0,,,268.7077962534704,,,1.6357214584097997e+18,4.0423553285308897e+18,,,star
81,81.0,,01/04/2018,-34.18657490926721,145166831.09132937,0.0,,,268.7910462837085,,,1.6357214584097997e+18,4.042356836080491e+18,,,star
59,59.0,,01/04/2018,-34.175830533465565,217637131.5491905,0.0,,,268.81453363394957,,,1.6357214584097997e+18,4.042357248397639e+18,,,star
60,60.0,,01/04/2018,-34.132017610879224,317833197.80897784,0.0,,,268.96862899872167,,,1.6357214584097997e+18,4.042359825282624e+18,,4572.525,star
37,37.0,,01/04/2018,-34.09409484083839,230128691.81351158,0.0,,,268.97577104252724,,,1.6357214584097997e+18,4.0423607187391857e+18,,,star
8,8.0,,01/04/2018,-34.015937814189456,99807887.73293978,0.0,,,268.99811280127534,,,1.6357214584097997e+18,4.042362711612072e+18,,,star
76,76.0,,01/04/2018,-34.008406320937965,513560408.9541706,0.0,,,269.0357864173891,,,1.6357214584097997e+18,4.0423628490514094e+18,,,star
24,24.0,,01/04/2018,-34.03830666359828,649631270.3360224,0.0,,,268.83399010048146,,,1.6357214584097997e+18,4.04236463575394e+18,,,star
84,84.0,,01/04/2018,-33.94310637030707,266227070.78052452,0.0,,,268.8797913411851,,,1.6357214584097997e+18,4.042366976487034e+18,,,star
79,79.0,,01/04/2018,-33.927978620840456,300988244.10067785,0.0,,,268.959359433134,,,1.6357214584097997e+18,4.042367178289377e+18,,,star
44,44.0,,01/04/2018,-34.136069481975284,917256101.9870422,0.0,,,269.2962277386621,,,1.6357214584097997e+18,4.042369343116284e+18,,4454.16,star
78,78.0,,01/04/2018,-34.087422432266486,954758929.8350637,0.0,,,269.28461983190056,,,1.6357214584097997e+18,4.042369652168268e+18,,4367.885,star
79,79.0,,01/04/2018,-34.04184229479468,422329510.08203256,0.0,,,269.3250155205645,,,1.6357214584097997e+18,4.042371374535696e+18,,,star
10,10.0,,01/04/2018,-34.01195414343469,226442464.82652682,0.0,,,269.23346328014264,,,1.6357214584097997e+18,4.042373882744272e+18,,,star
80,80.0,,01/04/2018,-33.97274045993196,148910215.59444693,0.0,,,269.3231185958694,,,1.6357214584097997e+18,4.042375119694632e+18,,,star
39,39.0,,01/04/2018,-33.94759809022191,143784130.98896396,0.0,,,269.2503973485693,,,1.6357214584097997e+18,4.042375806942797e+18,,4920.0,star
58,58.0,,01/04/2018,-33.93897667301743,308139742.1413571,0.0,,,269.41136583105043,,,1.6357214584097997e+18,4.0423780746354007e+18,,,star
25,25.0,,01/04/2018,-33.90371170125165,145632081.67603976,0.0,,,269.56936302951584,,,1.6357214584097997e+18,4.0423791012633206e+18,,,star
6,6.0,,01/04/2018,-33.79177428504935,241491122.67398143,0.0,,,269.56472514736083,,,1.6357214584097997e+18,4.042380853446252e+18,,3986.21,star
73,73.0,,01/04/2018,-33.90372521910501,556702029.4937104,0.0,,,269.3442251184574,,,1.6357214584097997e+18,4.0423819873392937e+18,,3875.25,star
78,78.0,,01/04/2018,-33.82284096114916,377801745.0947772,0.0,,,269.43900712206425,,,1.6357214584097997e+18,4.04238343480696e+18,,,star
13,13.0,,01/04/2018,-33.77208453859528,164675209.59926724,0.0,,,269.5496856575377,,,1.6357214584097997e+18,4.0423838127104686e+18,,,star
24,24.0,,01/04/2018,-33.997167400141656,509556320.79306585,0.0,,,269.15383163374923,,,1.6357214584097997e+18,4.042385462034416e+18,,,star
10,10.0,,01/04/2018,-33.950852417163965,368219645.35335016,0.0,,,269.05437581900605,,,1.6357214584097997e+18,4.042386767704353e+18,,,star
55,55.0,,01/04/2018,-33.88553609847318,196166537.14863545,0.0,,,269.2417775669069,,,1.6357214584097997e+18,4.0423881076802673e+18,,,star
95,95.0,,01/04/2018,-33.908907932472644,80134619.1180338,0.0,,,268.99729917621426,,,1.6357214584097997e+18,4.0423900318795433e+18,,,star
70,70.0,,01/04/2018,-33.897130418878945,236886300.8229877,0.0,,,268.9818757244543,,,1.6357214584097997e+18,4.042390852388002e+18,,,star
98,98.0,,01/04/2018,-33.812815558585484,108381061.19671848,0.0,,,269.1570520395408,,,1.6357214584097997e+18,4.042392432701296e+18,,,star
38,38.0,,01/04/2018,-33.74121923945802,304921240.8053831,0.0,,,269.0824719508518,,,1.6357214584097997e+18,4.0423934978539576e+18,,,star
33,33.0,,01/04/2018,-33.72115457741572,152421228.12498158,0.0,,,269.096600529776,,,1.6357214584097997e+18,4.042393910390112e+18,,,star
31,31.0,,01/04/2018,-33.746508361237204,160899020.25950682,0.0,,,269.3127360002824,,,1.6357214584097997e+18,4.042395868893793e+18,,,star
13,13.0,,01/04/2018,-33.714725686686,176706985.0238445,0.0,,,269.4464492197612,,,1.6357214584097997e+18,4.0423968694712535e+18,,,star
93,93.0,,01/04/2018,-33.70817846748913,333036512.23356426,0.0,,,269.3169805236846,,,1.6357214584097997e+18,4.0423976597458816e+18,,,star
74,74.0,,01/04/2018,-33.69215241890467,216403900.8671,0.0,,,269.2840078618866,,,1.6357214584097997e+18,4.042399205878484e+18,,4529.35,star
19,19.0,,01/04/2018,-33.67944607629294,63943058.58410466,0.0,,,269.20126860652897,,,1.6357214584097997e+18,4.0424001295073823e+18,,,star
27,27.0,,01/04/2018,-33.59445620555963,73738880.44567755,0.0,,,269.3274665615208,,,1.6357214584097997e+18,4.042401538263838e+18,,,star
61,61.0,,01/04/2018,-33.55355739772337,1318731398.9681914,0.0,,,269.3118755332108,,,1.6357214584097997e+18,4.0424025387736125e+18,,3503.2524,star
56,56.0,,01/04/2018,-34.096987010797356,251946300.91592064,0.0,,,270.0390570048009,,,1.6357214584097997e+18,4.042404699148227e+18,,,star
21,21.0,,01/04/2018,-34.05053123433222,131706319.03286427,0.0,,,270.0335905021983,,,1.6357214584097997e+18,4.042406490098696e+18,,,star
33,33.0,,01/04/2018,-34.07753977144313,456797850.04399014,0.0,,,269.8797997686774,,,1.6357214584097997e+18,4.0424084142972047e+18,,,star
74,74.0,,01/04/2018,-34.02668338582921,364885414.54878217,0.0,,,270.01445421591933,,,1.6357214584097997e+18,4.042409509500716e+18,,,star
10,10.0,,01/04/2018,-33.93707822096815,135234796.8215499,0.0,,,269.94622229183653,,,1.6357214584097997e+18,4.04241105569314e+18,,,star
58,58.0,,01/04/2018,-33.95955713321244,669895307.8741146,0.0,,,270.119546182841,,,1.6357214584097997e+18,4.04241308717141e+18,,,star
36,36.0,,01/04/2018,-33.81572561233139,145456042.29473537,0.0,,,270.2868228362468,,,1.6357214584097997e+18,4.0424157630941184e+18,,,star
60,60.0,,01/04/2018,-33.86607677124359,317350597.75209415,0.0,,,270.14669387803133,,,1.6357214584097997e+18,4.042416828243405e+18,,,star
57,57.0,,01/04/2018,-33.79266227807557,132132600.30745304,0.0,,,270.1719830054838,,,1.6357214584097997e+18,4.0424187909404815e+18,,,star
74,74.0,,01/04/2018,-33.98671534693851,179376600.56795248,0.0,,,269.8135196874785,,,1.6357214584097997e+18,4.0424209512739046e+18,,,star
70,70.0,,01/04/2018,-33.98117380407139,196164390.65170288,0.0,,,269.7655890302317,,,1.6357214584097997e+18,4.042421638481735e+18,,,star
47,47.0,,01/04/2018,-33.856638181763344,314582166.28193635,0.0,,,269.91866757376147,,,1.6357214584097997e+18,4.042424318514957e+18,,,star
96,96.0,,01/04/2018,-33.87488886086462,240142462.5838744,0.0,,,269.7956447445351,,,1.6357214584097997e+18,4.0424256242375153e+18,,,star
68,68.0,,01/04/2018,-33.83038736891365,481265604.39592767,0.0,,,269.7225597233053,,,1.6357214584097997e+18,4.042426826891093e+18,,,star
79,79.0,,01/04/2018,-33.74783744130963,204525540.21925235,0.0,,,269.7784606425188,,,1.6357214584097997e+18,4.042428682262013e+18,,,star
2,2.0,,01/04/2018,-33.79155662670166,25205447.004719924,0.0,,,269.93439309003145,,,1.6357214584097997e+18,4.042430640765565e+18,,,star
50,50.0,,01/04/2018,-33.653425816803754,416148269.4750872,0.0,,,270.0447636811281,,,1.6357214584097997e+18,4.042433080316316e+18,,4302.0329999999985,star
51,51.0,,01/04/2018,-33.75339189682076,777046708.9116664,0.0,,,269.9169578521241,,,1.6357214584097997e+18,4.042433698784703e+18,,,star
25,25.0,,01/04/2018,-33.67393354346064,113760226.74917844,0.0,,,269.86733555681803,,,1.6357214584097997e+18,4.0424351805426335e+18,,,star
7,7.0,,01/04/2018,-33.81001929599342,82790526.06420259,0.0,,,270.34323693337524,,,1.6357214584097997e+18,4.042438479080188e+18,,,star
27,27.0,,01/04/2018,-33.72359907361114,268408543.69077143,0.0,,,270.38415757558755,,,1.6357214584097997e+18,4.0424398835021056e+18,,,star
55,55.0,,01/04/2018,-33.62377758599942,2222984107.8352294,0.0,,,270.4474110784617,,,1.6357214584097997e+18,4.042442357376704e+18,,4133.0,star
27,27.0,,01/04/2018,-33.66859282237073,93058804.72819231,0.0,,,270.3629777456291,,,1.6357214584097997e+18,4.042444693987863e+18,,,star
94,94.0,,01/04/2018,-33.605742588399856,228822775.30254868,0.0,,,270.28266954023456,,,1.6357214584097997e+18,4.0424460340047744e+18,,,star
66,66.0,,01/04/2018,-33.634840379514735,954688990.094868,0.0,,,270.5235450747304,,,1.6357214584097997e+18,4.042447270938617e+18,,4313.05,star
86,86.0,,01/04/2018,-33.4859076443123,66967244.17532591,0.0,,,270.66769556908986,,,1.6357214584097997e+18,4.0424500540843126e+18,,,star
49,49.0,,01/04/2018,-33.51528866007807,294780967.4314671,0.0,,,270.48646274707346,,,1.6357214584097997e+18,4.0424519095072287e+18,,,star
87,87.0,,01/04/2018,-33.48000672464151,172111789.44156975,0.0,,,270.39408859385867,,,1.6357214584097997e+18,4.04245287159947e+18,,,star
33,33.0,,01/04/2018,-33.645666023089,278330430.8988755,0.0,,,270.15311348348814,,,1.6357214584097997e+18,4.0424559296229135e+18,,,star
54,54.0,,01/04/2018,-33.55358754670635,283973940.5085846,0.0,,,270.2548014152531,,,1.6357214584097997e+18,4.042458162993972e+18,,,star
40,40.0,,01/04/2018,-33.479795605478465,264048371.04573497,0.0,,,270.2266352857495,,,1.6357214584097997e+18,4.0424594728355743e+18,,,star
5,5.0,,01/04/2018,-33.47040092659529,1462258362.7320604,0.0,,,270.0870062419697,,,1.6357214584097997e+18,4.042461804990945e+18,,3519.6667,star
1,1.0,,01/04/2018,-33.33968223868893,291535800.67068845,0.0,,,270.18146327177516,,,1.6357214584097997e+18,4.0424644164627487e+18,,,star
91,91.0,,01/04/2018,-33.33474740632753,697635798.4611387,0.0,,,270.4914448069548,,,1.6357214584097997e+18,4.042467405628989e+18,,,star
30,30.0,,01/04/2018,-33.402823259245984,418661466.047864,0.0,,,270.2524690339267,,,1.6357214584097997e+18,4.0424689174568463e+18,,,star
18,18.0,,01/04/2018,-33.32232840621255,1665499765.1564946,0.0,,,270.21571117254985,,,1.6357214584097997e+18,4.0424703605621775e+18,,4082.3333,star
81,81.0,,01/04/2018,-33.762441380265514,776426428.7568017,0.0,,,269.6727224374831,,,1.6357214584097997e+18,4.0424741788584975e+18,,4403.0,star
73,73.0,,01/04/2018,-33.70613955705631,218792187.27179328,0.0,,,269.7377283317815,,,1.6357214584097997e+18,4.042475961310096e+18,,,star
92,92.0,,01/04/2018,-33.76918651782669,1241349397.6119053,0.0,,,269.55507858371084,,,1.6357214584097997e+18,4.042477649192727e+18,,3723.75,star
87,87.0,,01/04/2018,-33.73268281203293,500427504.68100506,0.0,,,269.578217467719,,,1.6357214584097997e+18,4.0424778510926346e+18,,,star
28,28.0,,01/04/2018,-33.670754304864396,444468583.9743429,0.0,,,269.54527097972493,,,1.6357214584097997e+18,4.0424793629251625e+18,,,star
61,61.0,,01/04/2018,-33.55713180698855,430361217.62718254,0.0,,,269.6360263218881,,,1.6357214584097997e+18,4.04248180245706e+18,,,star
87,87.0,,01/04/2018,-33.58293698975131,45215864.82775528,0.0,,,269.81489142156374,,,1.6357214584097997e+18,4.042483765179028e+18,,,star
71,71.0,,01/04/2018,-33.515001878358675,189368423.65411976,0.0,,,269.926850100689,,,1.6357214584097997e+18,4.0424851353298985e+18,,,star
3,3.0,,01/04/2018,-33.53858656169613,49288284.02114369,0.0,,,269.69265324725484,,,1.6357214584097997e+18,4.042487544801273e+18,,,star
17,17.0,,01/04/2018,-33.434491656608124,96091159.25994807,0.0,,,269.88898106008565,,,1.6357214584097997e+18,4.042489331457367e+18,,3693.49,star
81,81.0,,01/04/2018,-33.36594088084478,742282170.1515964,0.0,,,269.85492083483206,,,1.6357214584097997e+18,4.042490529732601e+18,,,star
80,80.0,,01/04/2018,-33.593072824980695,122936612.88193356,0.0,,,269.42658513437624,,,1.6357214584097997e+18,4.042492355117092e+18,,,star
88,88.0,,01/04/2018,-33.51099746167272,611013556.7639557,0.0,,,269.5621915121222,,,1.6357214584097997e+18,4.042493931366977e+18,,,star
83,83.0,,01/04/2018,-33.53939329647099,130606452.21004859,0.0,,,269.42534236723867,,,1.6357214584097997e+18,4.042495791141197e+18,,,star
90,90.0,,01/04/2018,-33.436140268361946,229151553.79952788,0.0,,,269.3850425435324,,,1.6357214584097997e+18,4.0424974016796063e+18,,,star
88,88.0,,01/04/2018,-33.409535919819234,574963481.6392393,0.0,,,269.708903945667,,,1.6357214584097997e+18,4.042500425427813e+18,,,star
73,73.0,,01/04/2018,-33.399888610976646,406832138.990972,0.0,,,269.58823946081515,,,1.6357214584097997e+18,4.042501219982943e+18,,4403.75,star
23,23.0,,01/04/2018,-33.292439580679456,272843498.2778981,0.0,,,269.7465493830063,,,1.6357214584097997e+18,4.042503693883952e+18,,,star
72,72.0,,01/04/2018,-33.243310902215946,273461118.58288616,0.0,5.13048276501905,-5.481869498783006,269.7303494900546,,1.4530697,1.6357214584097997e+18,4.042506958059439e+18,,4406.9165,star
40,40.0,,01/04/2018,-33.442264110955485,79115002.43063821,0.0,,,270.0447319039131,,,1.6357214584097997e+18,4.042509019645869e+18,,,star
58,58.0,,01/04/2018,-33.391487187362245,319697786.2032746,0.0,,,269.9661073441944,,,1.6357214584097997e+18,4.042509977427519e+18,,,star
51,51.0,,01/04/2018,-33.379692872714244,64661995.16030521,0.0,,,269.90312392803907,,,1.6357214584097997e+18,4.042513138525086e+18,,,star
2,2.0,,01/04/2018,-33.27873957495216,320977570.745302,0.0,,,269.93843768528905,,,1.6357214584097997e+18,4.042514719179499e+18,,,star
57,57.0,,01/04/2018,-33.17159262644064,443206973.44082284,0.0,,,270.0148144182013,,,1.6357214584097997e+18,4.0425171284959954e+18,,,star
38,38.0,,01/04/2018,-33.248320990352504,892161697.282866,0.0,,,270.10718678148083,,,1.6357214584097997e+18,4.042518606015677e+18,,3704.85,star
43,43.0,,01/04/2018,-33.17446568445695,178798733.55565518,0.0,,,270.082812044494,,,1.6357214584097997e+18,4.042522110662221e+18,,,star
40,40.0,,01/04/2018,-33.12331725847509,188528009.0540031,0.0,,,270.1582258563071,,,1.6357214584097997e+18,4.042524103575249e+18,,,star
17,17.0,,01/04/2018,-33.045109147774795,285893088.81936264,0.0,,,270.22374428855096,,,1.6357214584097997e+18,4.042524825079293e+18,,,star
28,28.0,,01/04/2018,-33.19097276466424,232546247.5102465,0.0,,,269.82434921483696,,,1.6357214584097997e+18,4.0425280893069967e+18,,,star
29,29.0,,01/04/2018,-33.1800729648776,337919413.4166958,0.0,,,269.7430170003254,,,1.6357214584097997e+18,4.0425308724452736e+18,,,star
57,57.0,,01/04/2018,-33.12067162921389,918952802.8421618,0.0,,,269.70454497490016,,,1.6357214584097997e+18,4.04253234986532e+18,,,star
66,66.0,,01/04/2018,-33.08024883158921,216453740.65105987,0.0,,,269.9855895868024,,,1.6357214584097997e+18,4.0425353048550784e+18,,,star
61,61.0,,01/04/2018,-33.02737352884877,650673438.496056,0.0,,,270.1241291381543,,,1.6357214584097997e+18,4.0425371902522353e+18,,4333.0,star
86,86.0,,01/04/2018,-32.975197135913994,157725167.25153166,0.0,,,270.0181876679221,,,1.6357214584097997e+18,4.0425384617452006e+18,,5101.71,star
22,22.0,,01/04/2018,-32.96219143554629,149587688.22331876,0.0,4.874709989610175,-4.427643597036131,269.94806163197825,,1.1853433,1.6357214584097997e+18,4.04254018393846e+18,,5175.273,star
57,57.0,,01/04/2018,-32.96053325983747,337844182.4741635,0.0,,,270.0081914198452,,,1.6357214584097997e+18,4.0425414552486144e+18,,,star
72,72.0,,01/04/2018,-32.81358458632422,804856541.7821374,0.0,,,269.99757280331033,,,1.6357214584097997e+18,4.042543585551852e+18,,4044.5,star
31,31.0,,01/04/2018,-34.10103020213766,137274195.23099133,0.0,,,271.39824885515765,,,1.6357214584097997e+18,4.042545574073303e+18,,,star
96,96.0,,01/04/2018,-34.06832919144216,53993258.52250618,0.0,,,271.42755172858045,,,1.6357214584097997e+18,4.0425471932761713e+18,,,star
70,70.0,,01/04/2018,-34.03239934690514,116595273.508648,0.0,,,271.40699102660864,,,1.6357214584097997e+18,4.042550216933299e+18,,,star
47,47.0,,01/04/2018,-33.981004069150636,114399640.85994494,0.0,,,271.562439430212,,,1.6357214584097997e+18,4.04255289694608e+18,,,star
25,25.0,,01/04/2018,-33.93615789857577,71025221.86753546,0.0,,,271.68606303753313,,,1.6357214584097997e+18,4.042554645033751e+18,,,star
61,61.0,,01/04/2018,-33.86721536607731,251767141.95026943,0.0,,,271.5543986779795,,,1.6357214584097997e+18,4.042557565724096e+18,,,star
82,82.0,,01/04/2018,-33.84447133391091,601951094.1180495,0.0,,,271.5177693528637,,,1.6357214584097997e+18,4.042558596515964e+18,,,star
54,54.0,,01/04/2018,-33.7900440945898,237310883.5374401,0.0,,,271.56421639552843,,,1.6357214584097997e+18,4.0425602457873377e+18,,,star
48,48.0,,01/04/2018,-33.95284469563277,187671971.25268438,0.0,,,271.20030897818316,,,1.6357214584097997e+18,4.042562517726686e+18,,,star
29,29.0,,01/04/2018,-33.92998059357343,245120288.7525233,0.0,,,271.14453985708536,,,1.6357214584097997e+18,4.042565713182036e+18,,,star
1,1.0,,01/04/2018,-33.84709014191065,260875615.63017973,0.0,,,271.21380578946986,,,1.6357214584097997e+18,4.0425678735015183e+18,,,star
12,12.0,,01/04/2018,-33.76721081557964,175768210.7002896,0.0,,,271.23906621166896,,,1.6357214584097997e+18,4.0425694541024727e+18,,,star
4,4.0,,01/04/2018,-33.80536112000103,870806853.6578008,0.0,,,271.37694631189845,,,1.6357214584097997e+18,4.042571142022328e+18,,,star
91,91.0,,01/04/2018,-33.67426890410245,545040739.8300731,0.0,,,271.53949316161754,,,1.6357214584097997e+18,4.042573165040289e+18,,,star
50,50.0,,01/04/2018,-33.642104112942356,179492248.6589732,0.0,,,271.47029835246764,,,1.6357214584097997e+18,4.042574230069551e+18,,,star
6,6.0,,01/04/2018,-33.59243855152394,388409657.0022753,0.0,,,271.41582612769434,,,1.6357214584097997e+18,4.0425774942238433e+18,,4942.3726,star
72,72.0,,01/04/2018,-33.817538462743485,450752471.70504963,0.0,,,271.80034691642464,,,1.6357214584097997e+18,4.0425793496766863e+18,,,star
61,61.0,,01/04/2018,-33.728357465003235,1295159451.506736,0.0,,,271.78565901934104,,,1.6357214584097997e+18,4.042580625263504e+18,,4039.8901,star
68,68.0,,01/04/2018,-33.725510712321274,889558415.7794592,0.0,,,271.68728405494545,,,1.6357214584097997e+18,4.042583442812184e+18,,4297.325,star
69,69.0,,01/04/2018,-33.59599741309964,1564561013.1562085,0.0,,,271.6816584336568,,,1.6357214584097997e+18,4.042586844426968e+18,,4190.4053,star
58,58.0,,01/04/2018,-33.63798007824401,563397214.898943,0.0,,,271.9357755216117,,,1.6357214584097997e+18,4.042588008417248e+18,,,star
62,62.0,,01/04/2018,-33.53906840158717,630573574.6857929,0.0,,,272.0347674379001,,,1.6357214584097997e+18,4.042590246042711e+18,,4406.0,star
80,80.0,,01/04/2018,-33.53981281252055,87510012.27626215,0.0,,,271.8367682822489,,,1.6357214584097997e+18,4.042592475184703e+18,,,star
83,83.0,,01/04/2018,-33.38680546753428,208083347.74432144,0.0,,,271.98448024216856,,,1.6357214584097997e+18,4.0425952582142377e+18,,,star
95,95.0,,01/04/2018,-33.37751854240579,597306486.9489816,0.0,,,271.9309948886807,,,1.6357214584097997e+18,4.0425961559185833e+18,,,star
60,60.0,,01/04/2018,-33.523986216055114,756298272.8236072,0.0,,,271.5829143365164,,,1.6357214584097997e+18,4.042598556879297e+18,,,star
45,45.0,,01/04/2018,-33.53266746529021,496781339.92486614,0.0,,,271.54527778144353,,,1.6357214584097997e+18,4.042601374377759e+18,,,star
53,53.0,,01/04/2018,-33.503463015817296,330037751.4945728,0.0,,,271.57583384428057,,,1.6357214584097997e+18,4.042602993508432e+18,,,star
61,61.0,,01/04/2018,-33.44825698627456,135965350.00363097,0.0,,,271.7632864607805,,,1.6357214584097997e+18,4.0426056349746647e+18,,,star
24,24.0,,01/04/2018,-33.45456097103092,249269771.76291445,0.0,,,271.7211593624166,,,1.6357214584097997e+18,4.042606287809552e+18,,,star
84,84.0,,01/04/2018,-33.32148297508122,123262604.61533871,0.0,,,271.7783809557019,,,1.6357214584097997e+18,4.0426088648301486e+18,,,star
55,55.0,,01/04/2018,-33.34765237203089,224458565.82266587,0.0,,,271.73842821627767,,,1.6357214584097997e+18,4.042610277728353e+18,,,star
65,65.0,,01/04/2018,-33.21412447725772,440602953.15158737,0.0,,,271.7678940565556,,,1.6357214584097997e+18,4.0426134690389816e+18,,,star
9,9.0,,01/04/2018,-33.77250315455428,146403202.75594392,0.0,,,271.0035684207755,,,1.6357214584097997e+18,4.042615397380324e+18,,,star
25,25.0,,01/04/2018,-33.722307815477826,47121042.5043377,0.0,,,271.1931662362972,,,1.6357214584097997e+18,4.0426167331066194e+18,,,star
