,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
183,183.0,,01/04/2018,56.476413597769756,119145393.5356072,0.0,,,103.73558747817488,,,1.6357214584097997e+18,1.0002606415784088e+18,,,star
167,167.0,,01/04/2018,63.7484899789652,109964951.402837,0.0,,,97.36775629524305,,,1.6357214584097997e+18,1.0075501932169384e+18,,,star
100,100.0,,01/04/2018,51.132924671977705,103302583.81451584,0.0,7.008859728296239,-1.4895705272000317,135.61533525529342,,0.8537812,1.6357214584097997e+18,1.0164864439069628e+18,,3730.5,star
177,177.0,,01/04/2018,57.383782791986796,172004468.90736797,0.0,6.211327431073317,-3.394245556104877,140.8652363006247,,0.7088222,1.6357214584097997e+18,1.02602240517514e+18,,4919.545,star
117,117.0,,01/04/2018,58.98081423576691,154385123.9934182,0.0,,,126.89139978332857,,,1.6357214584097997e+18,1.0355035583653532e+18,,,star
160,160.0,,01/04/2018,56.623962422160425,346975387.17731184,0.0,,,152.72081813342734,,,1.6357214584097997e+18,1.045482317877682e+18,,5018.0,star
147,147.0,,01/04/2018,64.0481749095763,188014022.4637231,0.0,,,162.63715074095919,,,1.6357214584097997e+18,1.0554647495867904e+18,,,star
167,167.0,,01/04/2018,65.57067992980457,170768586.03313732,0.0,,,147.7576221296099,,,1.6357214584097997e+18,1.0663038683567796e+18,,,star
116,116.0,,01/04/2018,73.13271643438212,201422455.69572592,0.0,,,156.81585267490968,,,1.6357214584097997e+18,1.0781424131322118e+18,,,star
158,158.0,,01/04/2018,61.81606814730086,130025396.38177474,0.0,,,117.11676049663357,,,1.6357214584097997e+18,1.0877928610486144e+18,,,star
108,108.0,,01/04/2018,71.05157536547922,171554071.63227725,0.0,,,123.72669903943728,,,1.6357214584097997e+18,1.0985195590507132e+18,,,star
137,137.0,,01/04/2018,68.91945247878515,424777339.1940645,0.0,5.319288522060812,-6.249392512922637,97.78427711030012,,0.8959431000000001,1.6357214584097997e+18,1.10617051501117e+18,,5373.5,star
146,146.0,,01/04/2018,74.93661391909399,493659425.3441158,0.0,,,102.26977358408136,,,1.6357214584097997e+18,1.1154996306528764e+18,,,star
121,121.0,,01/04/2018,76.48565591013936,122740590.42005569,0.0,,,156.2810910223861,,,1.6357214584097997e+18,1.1277539626214932e+18,,,star
161,161.0,,01/04/2018,78.95730509774191,264178379.44984648,0.0,2.6904023200866525,-7.846958372835642,116.1593890310494,23.31825552449865,2.0521595,1.6357214584097997e+18,1.1387878023252324e+18,,6504.0,star
111,111.0,,01/04/2018,8.727320462250754,240337270.7527524,0.0,,,52.7199288257896,,,1.6357214584097997e+18,1.1672728973821568e+16,,,star
158,158.0,,01/04/2018,4.675910605717413,399011987.87165684,0.0,,,228.19735916347042,,,1.6357214584097997e+18,1.1560948669640863e+18,,,star
104,104.0,,01/04/2018,9.04436394824156,98126982.34923266,0.0,,,230.05232937349462,,,1.6357214584097997e+18,1.1641354236991252e+18,,,star
114,114.0,,01/04/2018,7.157744887478996,138261868.39270508,0.0,5.831572684653366,-3.2998137564619103,218.6263747052211,,0.8435048,1.6357214584097997e+18,1.1722844584235628e+18,,4921.815,star
169,169.0,,01/04/2018,12.073637645847876,266632332.73238,0.0,,,224.90207600617214,,,1.6357214584097997e+18,1.181258053854185e+18,,,star
164,164.0,,01/04/2018,12.348256378098847,219387526.3088633,0.0,5.326073568635571,-4.807860422047419,237.3102593166753,,1.0118071,1.6357214584097997e+18,1.1900058714477806e+18,,5048.59,star
184,184.0,,01/04/2018,18.341514061226707,120725371.19477336,0.0,,,235.72010837945373,,,1.6357214584097997e+18,1.1977374611165545e+18,,,star
136,136.0,,01/04/2018,20.485534323373003,197083266.4128023,0.0,,,241.1707722626417,,,1.6357214584097997e+18,1.2050212789738598e+18,,,star
153,153.0,,01/04/2018,20.249051530693333,437321920.93723536,0.0,,,230.26472800173485,,,1.6357214584097997e+18,1.2138189869035044e+18,,,star
185,185.0,,01/04/2018,25.28220749163567,76623490.66092017,0.0,,,236.09253469617337,,,1.6357214584097997e+18,1.222810110097818e+18,,3889.5947,star
174,174.0,,01/04/2018,17.501077879279496,67360592.6103779,0.0,7.38317295972391,-0.18673087066070326,214.7019140033773,,0.6309271,1.6357214584097997e+18,1.2328083472846769e+18,,3981.25,star
131,131.0,,01/04/2018,21.94337696373529,59531683.72294089,0.0,,,218.00318625321117,,,1.6357214584097997e+18,1.2420069947065308e+18,,,star
130,130.0,,01/04/2018,21.989607731620804,182957579.76897907,0.0,,,216.44133693806114,,,1.6357214584097997e+18,1.2527509112323343e+18,,,star
104,104.0,,01/04/2018,21.96997433813056,84125491.39736508,0.0,,,223.8089717274525,,,1.6357214584097997e+18,1.2623635591418757e+18,,,star
112,112.0,,01/04/2018,27.40278612238735,1082511382.9449158,0.0,,,228.73682671574124,,,1.6357214584097997e+18,1.2714829128795092e+18,,5208.54,star
118,118.0,,01/04/2018,27.89440497617339,132315308.88439973,0.0,,,219.90932610341446,,,1.6357214584097997e+18,1.280756808126442e+18,,,star
194,194.0,,01/04/2018,33.88979472341564,170718007.54534537,0.0,,,227.8794258162268,,,1.6357214584097997e+18,1.2904013805280512e+18,,,star
180,180.0,,01/04/2018,22.976701990678052,478566572.15962416,0.0,,,251.2988567683153,,,1.6357214584097997e+18,1.299441054032486e+18,,5442.75,star
198,198.0,,01/04/2018,25.748899062041826,240379488.38343242,0.0,,,253.50120313230443,,,1.6357214584097997e+18,1.30625689225305e+18,,,star
136,136.0,,01/04/2018,31.173820792724552,300043614.58909684,0.0,,,254.30935890496346,,,1.6357214584097997e+18,1.3129779620180503e+18,,,star
186,186.0,,01/04/2018,28.682352296322914,92764761.24660777,0.0,,,238.41429158727303,,,1.6357214584097997e+18,1.319895333266182e+18,,,star
125,125.0,,01/04/2018,36.263820609236994,316387242.6773353,0.0,1.4439197028513764,-9.485049449366402,248.31134263585503,7.496525097818892,6.4511404,1.6357214584097997e+18,1.3278533965656494e+18,,4887.83,star
158,158.0,,01/04/2018,33.78337391560433,314871099.88977164,0.0,,,259.02140117946306,,,1.6357214584097997e+18,1.33482395668878e+18,,,star
104,104.0,,01/04/2018,38.64689101285144,452808579.5925798,0.0,,,259.9254897283626,,,1.6357214584097997e+18,1.3407143110602424e+18,,,star
112,112.0,,01/04/2018,39.86680124164965,351301666.2228376,0.0,4.893576118485188,-6.26269926392175,261.66864615170647,,1.0705782,1.6357214584097997e+18,1.3466967237635512e+18,,5422.0,star
115,115.0,,01/04/2018,40.349515218946216,224083151.1295417,0.0,6.519393768724463,-3.6605265806478764,254.00935347008183,,0.59501773,1.6357214584097997e+18,1.3529705371112525e+18,,5001.75,star
141,141.0,,01/04/2018,46.21242664242914,372364151.71408033,0.0,4.037686695692115,-7.2450269578012465,254.8762811150943,,1.370518,1.6357214584097997e+18,1.3598270229026053e+18,,5836.0,star
188,188.0,,01/04/2018,48.955932976501074,252221020.9901145,0.0,,,259.6147531178914,,,1.6357214584097997e+18,1.3661983105330583e+18,,,star
179,179.0,,01/04/2018,33.249938417665085,141825894.64476845,0.0,,,233.0675400463634,,,1.6357214584097997e+18,1.3736695951229425e+18,,,star
198,198.0,,01/04/2018,43.01103693476321,167151941.99070525,0.0,,,244.85864113896187,,,1.6357214584097997e+18,1.3821709889648968e+18,,,star
145,145.0,,01/04/2018,40.928090287267416,198522593.1129445,0.0,,,232.646490276606,,,1.6357214584097997e+18,1.390532564439099e+18,,,star
119,119.0,,01/04/2018,48.116585801224396,83975042.10066101,0.0,7.955599013127799,-0.09302647223753804,237.87530245483453,,0.5657934,1.6357214584097997e+18,1.3998685863909176e+18,,3685.0,star
152,152.0,,01/04/2018,47.47231343486018,204873466.7122436,0.0,,,254.89213484623104,,,1.6357214584097997e+18,1.4080252790416527e+18,,,star
127,127.0,,01/04/2018,51.36263531185506,243409976.5727836,0.0,,,257.02420669444746,,,1.6357214584097997e+18,1.415644688463774e+18,,,star
164,164.0,,01/04/2018,56.92507905864147,527906371.83041865,0.0,,,264.29815402437333,,,1.6357214584097997e+18,1.4221602612266532e+18,,,star
132,132.0,,01/04/2018,56.202224276965026,119424740.60936654,0.0,,,244.86016437773748,,,1.6357214584097997e+18,1.4297656475796485e+18,,,star
194,194.0,,01/04/2018,59.67336711163024,164232136.7897594,0.0,3.485745712423164,-6.019419338882006,254.947983015257,,1.961737,1.6357214584097997e+18,1.4371620665950996e+18,,5539.0,star
183,183.0,,01/04/2018,21.866032582613826,365790891.1351833,0.0,,,67.41553148732558,,,1.6357214584097997e+18,1.4467463763422477e+17,,,star
105,105.0,,01/04/2018,22.44643747458277,498568956.8746118,0.0,,,65.82376846514227,,,1.6357214584097997e+18,1.4573594123261222e+17,,4883.0,star
195,195.0,,01/04/2018,31.07832086691024,40497929.64107003,0.0,,,193.37723462918584,,,1.6357214584097997e+18,1.465666729450753e+18,,,star
117,117.0,,01/04/2018,36.18279489993348,303609357.96448475,0.0,,,202.52003858439446,,,1.6357214584097997e+18,1.4749570572459886e+18,,,star
169,169.0,,01/04/2018,26.63435507123684,79708503.11087614,0.0,,,70.5536457829218,,,1.6357214584097997e+18,1.485349542369326e+17,,,star
123,123.0,,01/04/2018,38.189369260376616,287605138.94267464,0.0,,,208.45129266607654,,,1.6357214584097997e+18,1.4956866954239892e+18,,,star
