,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
27,27.0,,01/04/2018,-67.62719879185275,451451645.7177767,0.0,,,149.0344981947105,,,1.6357214584097997e+18,5.244089445619437e+18,,,star
90,90.0,,01/04/2018,-67.67308911079031,379211088.367106,0.0,3.7674227355721404,-7.554856738019314,148.4525367602983,,1.8483547,1.6357214584097997e+18,5.244132292214669e+18,,5348.0,star
73,73.0,,01/04/2018,-67.62086792324111,756909791.902766,0.0,,,147.72459088543206,,,1.6357214584097997e+18,5.244147376140205e+18,,,star
2,2.0,,01/04/2018,-68.1675413176412,392710294.4249949,0.0,,,144.78535256474862,,,1.6357214584097997e+18,5.24423265271056e+18,,,star
20,20.0,,01/04/2018,-67.53978026977839,513419297.7610775,0.0,,,145.28598319437305,,,1.6357214584097997e+18,5.244292305515492e+18,,,star
84,84.0,,01/04/2018,-67.62004488386381,517441357.94056535,0.0,,,146.9092934795097,,,1.6357214584097997e+18,5.244308690817616e+18,,,star
12,12.0,,01/04/2018,64.88061196646439,109887223.40897392,0.0,,,13.096571126879613,,,1.6357214584097997e+18,5.244328628072797e+17,,,star
97,97.0,,01/04/2018,-67.45314942146476,125648454.80784407,0.0,6.813972214632263,-2.10968788010432,146.18066064810748,,0.550509,1.6357214584097997e+18,5.244373669376182e+18,,4859.0,star
78,78.0,,01/04/2018,-69.20937709346131,107634239.70677131,0.0,,,154.33726088549955,,,1.6357214584097997e+18,5.244445756099299e+18,,,star
62,62.0,,01/04/2018,-68.76322489973833,945223046.518964,0.0,,,153.36123191100955,,,1.6357214584097997e+18,5.244521858627643e+18,,,star
23,23.0,,01/04/2018,-68.7405632994174,430220267.5376662,0.0,,,153.5040494132237,,,1.6357214584097997e+18,5.244523164297796e+18,,,star
59,59.0,,01/04/2018,-68.23948408286462,398474146.1234535,0.0,4.010246131175447,-7.41962894629788,154.27218087508928,,1.4240731000000002,1.6357214584097997e+18,5.244607865354748e+18,,5761.5,star
22,22.0,,01/04/2018,-67.91230619809615,395947766.017852,0.0,,,153.37198446739524,,,1.6357214584097997e+18,5.244677100228927e+18,,8362.75,star
13,13.0,,01/04/2018,-67.71235015146144,248656896.56016758,0.0,,,154.62148580308994,,,1.6357214584097997e+18,5.244697131957463e+18,,,star
82,82.0,,01/04/2018,-67.98456600764514,211640856.5975866,0.0,,,151.50871727072138,,,1.6357214584097997e+18,5.244758184904072e+18,,,star
55,55.0,,01/04/2018,-68.14215678200414,781053569.834373,0.0,0.31273066849921705,-12.578547774110408,150.84465657984904,,14.339432999999998,1.6357214584097997e+18,5.244798596262248e+18,,4253.9,star
5,5.0,,01/04/2018,-67.79661394215832,106071834.7544792,0.0,,,150.4743059646685,,,1.6357214584097997e+18,5.244824606578534e+18,,,star
48,48.0,,01/04/2018,-67.56755609097428,2155599789.511887,0.0,,,152.9465398864761,,,1.6357214584097997e+18,5.244878001617833e+18,,4463.5,star
64,64.0,,01/04/2018,-67.11566635318397,287553502.3820444,0.0,,,152.99898946076746,,,1.6357214584097997e+18,5.24492675378272e+18,,,star
87,87.0,,01/04/2018,-67.6064029699821,717079366.2684138,0.0,,,156.13264436732484,,,1.6357214584097997e+18,5.245015337493916e+18,,,star
52,52.0,,01/04/2018,-67.24789493314829,707256032.2019618,0.0,,,155.77669364832477,,,1.6357214584097997e+18,5.245059279293428e+18,,,star
85,85.0,,01/04/2018,-67.27263733675223,30465366.16706109,0.0,,,155.0697969254989,,,1.6357214584097997e+18,5.245084812886649e+18,,4018.8535,star
73,73.0,,01/04/2018,65.39984235118996,131092397.00305864,0.0,,,12.128702463503135,,,1.6357214584097997e+18,5.245527439340224e+17,,,star
67,67.0,,01/04/2018,-66.62481684152978,213553349.80006728,0.0,,,155.0581385389527,,,1.6357214584097997e+18,5.24513978846349e+18,,,star
99,99.0,,01/04/2018,-66.39410105963137,471032527.7892344,0.0,,,155.20030600171685,,,1.6357214584097997e+18,5.245237473208143e+18,,,star
71,71.0,,01/04/2018,-66.16239463665131,302358882.40862995,0.0,,,156.0633485356016,,,1.6357214584097997e+18,5.245261245837168e+18,,,star
90,90.0,,01/04/2018,-66.55099048475236,340326853.97587675,0.0,1.2248700056490325,-9.86248542385312,154.17792111911953,12.116771274833686,7.7150836,1.6357214584097997e+18,5.245328556561695e+18,,4700.77,star
37,37.0,,01/04/2018,-65.96505733372447,444877706.7637804,0.0,,,153.31789546553182,,,1.6357214584097997e+18,5.245408064997462e+18,,,star
95,95.0,,01/04/2018,-65.71824807562649,343866788.9107726,0.0,,,153.6520482470246,,,1.6357214584097997e+18,5.245511109851056e+18,,,star
10,10.0,,01/04/2018,-65.28342660248474,323368291.4038168,0.0,,,153.4315387664991,,,1.6357214584097997e+18,5.24555677825034e+18,,,star
36,36.0,,01/04/2018,-67.513625152732,278413002.41543186,0.0,,,149.12752645064094,,,1.6357214584097997e+18,5.245591687740535e+18,,,star
14,14.0,,01/04/2018,-67.0953338775848,274156459.4560001,0.0,2.75871437479352,-7.8591523735437185,150.4027284402522,,2.1618176,1.6357214584097997e+18,5.245619690928463e+18,,6238.0,star
43,43.0,,01/04/2018,-67.16672553314471,239404960.23010024,0.0,5.912337825021467,-4.41120223065662,148.69508009353981,,0.83362776,1.6357214584097997e+18,5.245658826671406e+18,,4859.6665,star
30,30.0,,01/04/2018,-66.53587174193491,1636002159.5663188,0.0,,,149.1197333670963,,,1.6357214584097997e+18,5.24570710210452e+18,,4843.0,star
15,15.0,,01/04/2018,-66.54733805903585,260355071.19427764,0.0,,,149.36639764488683,,,1.6357214584097997e+18,5.245797773150972e+18,,,star
38,38.0,,01/04/2018,-67.00776873733518,544273382.9568961,0.0,,,148.00170292475048,,,1.6357214584097997e+18,5.245852718673675e+18,,,star
3,3.0,,01/04/2018,-66.59022251174174,392748171.51504695,0.0,4.1173349416328415,-7.281110251542213,148.19718250436668,,1.5520114,1.6357214584097997e+18,5.245890720544956e+18,,5384.5,star
70,70.0,,01/04/2018,66.34382321069718,136290399.81403327,0.0,,,11.265295004613018,,,1.6357214584097997e+18,5.2466853625847386e+17,,,star
16,16.0,,01/04/2018,-66.50832343934711,1277725930.589295,0.0,,,146.45110337392063,,,1.6357214584097997e+18,5.245941603013913e+18,,5204.1997,star
53,53.0,,01/04/2018,-66.11834014224472,302389236.38252634,0.0,,,148.82494433789455,,,1.6357214584097997e+18,5.245998472686338e+18,,,star
51,51.0,,01/04/2018,-65.86634650996217,111437852.73548156,0.0,,,149.29203546755042,,,1.6357214584097997e+18,5.246030392884143e+18,,,star
85,85.0,,01/04/2018,-65.65994599292213,782459041.4718647,0.0,,,148.06236683738751,,,1.6357214584097997e+18,5.246075369782413e+18,,5287.063,star
30,30.0,,01/04/2018,22.645560679957992,99661455.55663043,0.0,4.304928603777227,-4.115581859142175,63.57115187640925,40.50625846693168,1.9006191000000003,1.6357214584097997e+18,5.283177423282739e+16,,4660.0,star
37,37.0,,01/04/2018,-65.73463849384025,603771566.680626,0.0,,,151.44534949546883,,,1.6357214584097997e+18,5.246165491070628e+18,,,star
28,28.0,,01/04/2018,-65.5613083131449,248554397.2685564,0.0,,,151.373845681001,,,1.6357214584097997e+18,5.24623871597632e+18,,,star
96,96.0,,01/04/2018,-65.32416739750296,60091770.34456004,0.0,,,151.53995520082927,,,1.6357214584097997e+18,5.246248371065125e+18,,,star
2,2.0,,01/04/2018,-65.16420097861611,395183655.04560095,0.0,,,151.88212130038218,,,1.6357214584097997e+18,5.246344372182642e+18,,,star
80,80.0,,01/04/2018,-65.37516521442114,485235705.6347193,0.0,,,149.6562770088389,,,1.6357214584097997e+18,5.246432092587343e+18,,,star
96,96.0,,01/04/2018,-65.11368292975207,619485682.72615,0.0,,,150.55884211440255,,,1.6357214584097997e+18,5.246450509408645e+18,,5342.5864,star
97,97.0,,01/04/2018,-64.72689561587138,183027004.32097423,0.0,,,149.37577901883932,,,1.6357214584097997e+18,5.246524520286833e+18,,,star
42,42.0,,01/04/2018,-64.48731922649107,1138234270.1509323,0.0,,,150.4307012632548,,,1.6357214584097997e+18,5.246574788586319e+18,,5393.75,star
76,76.0,,01/04/2018,-63.87167620992506,1300810629.470257,0.0,,,150.83328053294724,,,1.6357214584097997e+18,5.246622922266407e+18,,,star
61,61.0,,01/04/2018,-63.77040278070947,896102463.3355068,0.0,,,150.05429140840985,,,1.6357214584097997e+18,5.246680066827932e+18,,,star
67,67.0,,01/04/2018,-63.68422011586296,259454448.4718855,0.0,,,150.02192592943535,,,1.6357214584097997e+18,5.246689339639713e+18,,,star
7,7.0,,01/04/2018,-68.82700715559835,826848607.7215947,0.0,,,140.61785322535965,,,1.6357214584097997e+18,5.24676806210029e+18,,5932.75,star
76,76.0,,01/04/2018,-68.20430724212892,589794706.1747745,0.0,,,143.08445268085003,,,1.6357214584097997e+18,5.24685066291235e+18,,,star
29,29.0,,01/04/2018,64.20298602329231,176342171.8696728,0.0,,,19.059126078152662,,,1.6357214584097997e+18,5.247520304161248e+17,,,star
55,55.0,,01/04/2018,-67.8331438510526,111935045.4951634,0.0,,,142.3636003882338,,,1.6357214584097997e+18,5.246941372617902e+18,,,star
1,1.0,,01/04/2018,-68.06688072765694,193587319.2167835,0.0,,,139.7905254008156,,,1.6357214584097997e+18,5.247005453532621e+18,,,star
99,99.0,,01/04/2018,-67.76446866163398,456566742.77191526,0.0,,,139.05637675998696,,,1.6357214584097997e+18,5.247074684108179e+18,,,star
29,29.0,,01/04/2018,-67.51018146448511,462011684.5436559,0.0,,,138.98328397098962,,,1.6357214584097997e+18,5.247105131134488e+18,,,star
4,4.0,,01/04/2018,-67.17296146094202,196852100.018329,0.0,,,141.3826751838941,,,1.6357214584097997e+18,5.2471716816481e+18,,,star
44,44.0,,01/04/2018,-66.65756607246045,226207895.663116,0.0,,,140.6084874865723,,,1.6357214584097997e+18,5.247252706204331e+18,,,star
33,33.0,,01/04/2018,-67.27270116461253,432587150.876432,0.0,,,142.6144512725375,,,1.6357214584097997e+18,5.247345821101398e+18,,,star
26,26.0,,01/04/2018,-66.79604149146653,266108853.47921312,0.0,,,143.18310658670083,,,1.6357214584097997e+18,5.247386326933934e+18,,,star
9,9.0,,01/04/2018,-66.23993151447152,252163502.44146448,0.0,,,145.43695744179914,,,1.6357214584097997e+18,5.247465491776338e+18,,,star
66,66.0,,01/04/2018,-66.38179455345109,433308707.6718784,0.0,,,143.00042679723816,,,1.6357214584097997e+18,5.24758970222433e+18,,,star
59,59.0,,01/04/2018,-66.07776296197163,139493065.08528036,0.0,,,143.43263105766238,,,1.6357214584097997e+18,5.247693159398331e+18,,,star
63,63.0,,01/04/2018,64.43372769015048,567617052.6177031,0.0,0.5116599768545713,-11.686491528579811,18.61438899348911,-16.23880138510681,13.406982,1.6357214584097997e+18,5.247701380061217e+17,,4202.375,star
66,66.0,,01/04/2018,-65.91412147601388,638667706.3778551,0.0,,,142.99887187410047,,,1.6357214584097997e+18,5.24771061414298e+18,,,star
12,12.0,,01/04/2018,-65.39322030865645,343949992.18225235,0.0,4.528639020861951,-6.5817118328447854,143.06930402230915,,1.4248874,1.6357214584097997e+18,5.247792600781256e+18,,5111.78,star
15,15.0,,01/04/2018,-67.30984015264757,939102824.2705586,0.0,,,137.27998676114217,,,1.6357214584097997e+18,5.247896985663548e+18,,5025.725,star
98,98.0,,01/04/2018,-67.09385979520219,296022894.56491333,0.0,,,136.68022938768163,,,1.6357214584097997e+18,5.247915432544824e+18,,,star
95,95.0,,01/04/2018,-66.77465539155074,78263802.40907437,0.0,,,139.13782559185327,,,1.6357214584097997e+18,5.247981785496934e+18,,,star
46,46.0,,01/04/2018,-66.68744474448575,475156476.6690536,0.0,,,136.7071695032067,,,1.6357214584097997e+18,5.24811794884324e+18,,,star
16,16.0,,01/04/2018,-66.66421740220628,1045538226.3989037,0.0,,,135.70687248432674,,,1.6357214584097997e+18,5.248173375398812e+18,,5843.0,star
43,43.0,,01/04/2018,-65.84291823895761,678434405.7877866,0.0,,,136.19051541824817,,,1.6357214584097997e+18,5.248239036859964e+18,,5420.0,star
39,39.0,,01/04/2018,-65.78060832191096,444502301.7361165,0.0,4.575974483228761,-7.091269921854504,137.28030194955392,,1.2541052,1.6357214584097997e+18,5.248322324865542e+18,,5389.6665,star
23,23.0,,01/04/2018,-65.46466812040279,227686436.09338197,0.0,3.6671346289212186,-6.5474255015641925,137.6318990944961,,1.4155003000000002,1.6357214584097997e+18,5.248354176343995e+18,,6254.0,star
81,81.0,,01/04/2018,-65.6861889975113,338216516.7516163,0.0,,,141.0671131912504,,,1.6357214584097997e+18,5.248438353401837e+18,,,star
9,9.0,,01/04/2018,64.8817158165414,594073157.0316535,0.0,,,20.511867327942454,,,1.6357214584097997e+18,5.248534260118117e+17,,,star
81,81.0,,01/04/2018,-65.36567672401503,232680477.94012696,0.0,,,141.96045104505424,,,1.6357214584097997e+18,5.248536519176022e+18,,,star
63,63.0,,01/04/2018,-64.57397890541684,199528880.5540385,0.0,,,141.53930659749975,,,1.6357214584097997e+18,5.248643343603424e+18,,,star
20,20.0,,01/04/2018,-65.33303137559629,100670623.25229456,0.0,,,138.4205522193961,,,1.6357214584097997e+18,5.248687259649136e+18,,,star
41,41.0,,01/04/2018,-64.89083854646218,360917719.6195759,0.0,,,138.07173622236286,,,1.6357214584097997e+18,5.248759002776663e+18,,,star
33,33.0,,01/04/2018,-64.32153374924657,706484244.0333233,0.0,,,139.00430881021344,,,1.6357214584097997e+18,5.248800058369913e+18,,4390.6665,star
82,82.0,,01/04/2018,-64.16020793938354,206076327.24721605,0.0,,,141.21585740718285,,,1.6357214584097997e+18,5.248852731853305e+18,,,star
92,92.0,,01/04/2018,-66.11655716750934,482911748.89929014,0.0,,,146.52989347216376,,,1.6357214584097997e+18,5.248955982859741e+18,,,star
7,7.0,,01/04/2018,-65.84748926332793,986700951.8650461,0.0,,,145.17209057855348,,,1.6357214584097997e+18,5.249021923503096e+18,,5645.6665,star
6,6.0,,01/04/2018,-65.39932228041197,394044722.39135295,0.0,,,145.93104588101411,,,1.6357214584097997e+18,5.249064185972269e+18,,,star
88,88.0,,01/04/2018,-65.11405172636124,148204025.19321686,0.0,,,147.27109946255482,,,1.6357214584097997e+18,5.249115691230005e+18,,,star
57,57.0,,01/04/2018,-65.41366295387175,398163687.6111971,0.0,,,144.3490223657702,,,1.6357214584097997e+18,5.249234846498064e+18,,,star
87,87.0,,01/04/2018,64.66704648369763,790389175.43244,0.0,,,17.794441565390105,,,1.6357214584097997e+18,5.24967530400184e+17,,,star
64,64.0,,01/04/2018,-65.24237325519786,420750846.3846464,0.0,5.063428422669096,-6.484570902854799,144.48949991824858,,1.1863977,1.6357214584097997e+18,5.249253920455473e+18,,4953.0,star
97,97.0,,01/04/2018,-64.64081033430783,189120215.41995436,0.0,,,143.83697462217404,,,1.6357214584097997e+18,5.249351673912825e+18,,5278.9023,star
18,18.0,,01/04/2018,-64.15406459099943,166058871.42777708,0.0,,,146.13545606819582,,,1.6357214584097997e+18,5.249417777752616e+18,,,star
53,53.0,,01/04/2018,-63.79939834846778,642261652.2269143,0.0,,,145.08597817886405,,,1.6357214584097997e+18,5.249493923232603e+18,,5025.0,star
54,54.0,,01/04/2018,-64.59091781937754,105760223.0219532,0.0,,,148.44833866453968,,,1.6357214584097997e+18,5.249520483298969e+18,,,star
77,77.0,,01/04/2018,-64.45725424095419,417358470.34805226,0.0,,,147.3201787328577,,,1.6357214584097997e+18,5.249580402387493e+18,,,star
50,50.0,,01/04/2018,-63.82986233753575,201086979.2087736,0.0,,,148.03255257417604,,,1.6357214584097997e+18,5.249626242583021e+18,,,star
88,88.0,,01/04/2018,-63.860243495974906,841918466.0738558,0.0,,,149.49609771094157,,,1.6357214584097997e+18,5.249660220062199e+18,,5351.0,star
96,96.0,,01/04/2018,-63.35645120026908,427682931.37607294,0.0,,,148.37029283759674,,,1.6357214584097997e+18,5.249736086361768e+18,,,star
83,83.0,,01/04/2018,-63.298305129747256,830171700.3885738,0.0,,,147.88725896270805,,,1.6357214584097997e+18,5.249750620529884e+18,,,star
19,19.0,,01/04/2018,-63.985548053605,472514792.6894441,0.0,,,146.28391162975996,,,1.6357214584097997e+18,5.249795910974412e+18,,,star
12,12.0,,01/04/2018,-63.229172545922744,552595027.7344409,0.0,,,146.54227214886754,,,1.6357214584097997e+18,5.249857376236598e+18,,,star
77,77.0,,01/04/2018,-63.09525176925185,454064840.7207477,0.0,4.626360622484108,-7.087103085589187,146.64856365512546,,1.2045411,1.6357214584097997e+18,5.249906927292518e+18,,5436.0,star
77,77.0,,01/04/2018,-63.19868143082019,2537431243.8631763,0.0,,,147.73346730025182,,,1.6357214584097997e+18,5.249939569044135e+18,,4316.4062,star
3,3.0,,01/04/2018,-62.978348221778404,314409831.0683927,0.0,5.380900841391367,-5.534454078944104,147.74896246926718,,0.9288912,1.6357214584097997e+18,5.249967159914869e+18,,5203.0,star
57,57.0,,01/04/2018,-62.7083933980831,508047626.7882117,0.0,,,146.69866761319346,,,1.6357214584097997e+18,5.250014610704555e+18,,,star
45,45.0,,01/04/2018,-62.6207063993876,1386755668.8227146,0.0,,,146.2113150555064,,,1.6357214584097997e+18,5.250025605831324e+18,,5245.5,star
5,5.0,,01/04/2018,-62.185796568448474,843131427.5053662,0.0,0.4303630733703043,-12.62698764985156,147.29725460801384,,10.150059,1.6357214584097997e+18,5.25005329978243e+18,,4921.027,star
0,0.0,,01/04/2018,-64.24572887357483,513564793.94520086,0.0,,,143.68411114565015,,,1.6357214584097997e+18,5.250117204580652e+18,,,star
8,8.0,,01/04/2018,64.88735059246342,82216475.25202785,0.0,6.943406150775084,-1.0592624531823949,16.53874772016139,,0.88297784,1.6357214584097997e+18,5.2502941658692224e+17,,3724.0098,star
30,30.0,,01/04/2018,-63.943004205137825,222724154.5299688,0.0,,,143.7798743907478,,,1.6357214584097997e+18,5.25021849709089e+18,,,star
35,35.0,,01/04/2018,-63.22790051930051,392624344.2468552,0.0,5.2139380334063015,-6.183822421015472,144.1527991667515,,0.94787633,1.6357214584097997e+18,5.250279730437977e+18,,5352.5,star
74,74.0,,01/04/2018,-63.56799257556193,269962684.8474333,0.0,,,143.54716998251106,,,1.6357214584097997e+18,5.250291790717378e+18,,,star
4,4.0,,01/04/2018,-63.78308037642686,298205637.0117878,0.0,,,141.09844095432922,,,1.6357214584097997e+18,5.250374146705138e+18,,,star
55,55.0,,01/04/2018,-63.60881574731796,680506988.6712508,0.0,2.074417189570831,-10.517620092964362,140.7873497726488,,4.8649497,1.6357214584097997e+18,5.250427030644744e+18,,4867.9424,star
98,98.0,,01/04/2018,-63.25577372962713,1328494638.059736,0.0,,,142.2816766117117,,,1.6357214584097997e+18,5.250499147429149e+18,,,star
29,29.0,,01/04/2018,-62.79974438692759,475128044.8476957,0.0,,,142.59227531679443,,,1.6357214584097997e+18,5.250547491584079e+18,,,star
0,0.0,,01/04/2018,-62.77549740353792,262387400.43378985,0.0,,,141.5951228311732,,,1.6357214584097997e+18,5.250571921363181e+18,,,star
62,62.0,,01/04/2018,-62.42423752997493,596145247.871254,0.0,,,141.79326519459298,,,1.6357214584097997e+18,5.25061807079344e+18,,4898.0,star
55,55.0,,01/04/2018,-62.682912384375314,620754866.7734668,0.0,,,145.78127451768077,,,1.6357214584097997e+18,5.250682044317217e+18,,,star
97,97.0,,01/04/2018,-62.58790479452308,571624643.1690457,0.0,,,145.30100582524614,,,1.6357214584097997e+18,5.250697437482572e+18,,,star
16,16.0,,01/04/2018,-62.30510645883813,113526862.5191842,0.0,,,144.86295959426232,,,1.6357214584097997e+18,5.25075375739898e+18,,,star
14,14.0,,01/04/2018,-62.329267885051536,354156122.23352045,0.0,5.485820541710331,-5.688027561275913,146.08632608481503,,1.0047791,1.6357214584097997e+18,5.250788873057203e+18,,4883.25,star
15,15.0,,01/04/2018,-61.950001635502865,130873842.81893606,0.0,,,146.51980264624632,,,1.6357214584097997e+18,5.250824023056517e+18,,,star
26,26.0,,01/04/2018,-61.805274811233566,509543801.03930974,0.0,,,145.68300134458528,,,1.6357214584097997e+18,5.250881571321143e+18,,,star
5,5.0,,01/04/2018,-61.70304326718647,669940173.7819946,0.0,,,145.29796221511404,,,1.6357214584097997e+18,5.25089830882724e+18,,,star
23,23.0,,01/04/2018,-61.99439216835182,1851349234.4632368,0.0,,,144.08923062805889,,,1.6357214584097997e+18,5.25096424515941e+18,,4364.53,star
99,99.0,,01/04/2018,-61.87885303829981,495424737.0808711,0.0,,,143.05010648407116,,,1.6357214584097997e+18,5.251002002204388e+18,,,star
5,5.0,,01/04/2018,-61.50564540464725,209395237.5583737,0.0,,,144.68544550119395,,,1.6357214584097997e+18,5.251072370951356e+18,,,star
67,67.0,,01/04/2018,-61.42481863028896,736662810.7619032,0.0,,,143.67144976280932,,,1.6357214584097997e+18,5.251128789643564e+18,,,star
78,78.0,,01/04/2018,-61.129672128751146,665541540.4845183,0.0,,,144.28440592260617,,,1.6357214584097997e+18,5.251162535216348e+18,,,star
49,49.0,,01/04/2018,-66.21735366789561,1398688352.638816,0.0,,,157.32458176934438,,,1.6357214584097997e+18,5.251203904337012e+18,,4420.67,star
75,75.0,,01/04/2018,-65.58590098779963,133266844.95819084,0.0,,,156.0043775466626,,,1.6357214584097997e+18,5.251295262568851e+18,,,star
80,80.0,,01/04/2018,-65.40050435754253,928070724.4697217,0.0,1.107118389708102,-12.15866131084724,156.81141954489053,,9.234361,1.6357214584097997e+18,5.2513130265541e+18,,4414.8003,star
72,72.0,,01/04/2018,-64.96349191850913,165753443.81957382,0.0,,,158.3859271043912,,,1.6357214584097997e+18,5.25138711045123e+18,,,star
85,85.0,,01/04/2018,65.81750121277358,77660104.96049006,0.0,,,18.661338982688786,,,1.6357214584097997e+18,5.2514393759278144e+17,,,star
67,67.0,,01/04/2018,-64.53990950348998,155647349.73036337,0.0,,,156.9495539358445,,,1.6357214584097997e+18,5.251465175793832e+18,,,star
2,2.0,,01/04/2018,-64.95268990975451,95349076.9382592,0.0,,,155.02856051630968,,,1.6357214584097997e+18,5.251536330491745e+18,,5132.7134,star
56,56.0,,01/04/2018,-65.03438221468336,396221328.0744156,0.0,,,153.89868891017974,,,1.6357214584097997e+18,5.251567877051401e+18,,,star
25,25.0,,01/04/2018,-64.27707539753078,2041492087.8581407,0.0,,,155.55000297760824,,,1.6357214584097997e+18,5.251653879478844e+18,,4355.0,star
99,99.0,,01/04/2018,-64.28967955113416,1154180134.8722575,0.0,,,155.22787138370026,,,1.6357214584097997e+18,5.251699955890973e+18,,4330.085,star
66,66.0,,01/04/2018,-64.34189758698335,290469712.1270511,0.0,,,158.40118900140263,,,1.6357214584097997e+18,5.251790661274954e+18,,,star
95,95.0,,01/04/2018,-64.05296537426628,265322469.7803341,0.0,,,158.6533563688178,,,1.6357214584097997e+18,5.25182374970566e+18,,,star
3,3.0,,01/04/2018,-64.03683693046817,322187217.60291815,0.0,,,157.94929171436374,,,1.6357214584097997e+18,5.251870655073913e+18,,,star
66,66.0,,01/04/2018,-63.723868667867535,536588471.0542005,0.0,,,158.64782206953112,,,1.6357214584097997e+18,5.25192638656878e+18,,5153.8,star
67,67.0,,01/04/2018,-63.65661052249307,944939675.5419344,0.0,,,159.31562624478678,,,1.6357214584097997e+18,5.25194160793366e+18,,6108.9224,star
8,8.0,,01/04/2018,-63.60549267950729,1575044516.4437034,0.0,,,159.21002714475358,,,1.6357214584097997e+18,5.251953736922549e+18,,4179.6665,star
99,99.0,,01/04/2018,-63.383557434768036,450766864.7777296,0.0,,,159.19013026770696,,,1.6357214584097997e+18,5.251957924507532e+18,,,star
61,61.0,,01/04/2018,-63.664193715422755,1015781762.2053256,0.0,,,158.34720224267514,,,1.6357214584097997e+18,5.251973115816368e+18,,4241.0,star
20,20.0,,01/04/2018,-63.36413777188999,755347675.0794697,0.0,,,158.69760340839213,,,1.6357214584097997e+18,5.252007299425451e+18,,,star
66,66.0,,01/04/2018,-63.07949884455806,390451026.7881669,0.0,,,158.46173056253588,,,1.6357214584097997e+18,5.25202097893434e+18,,,star
49,49.0,,01/04/2018,-62.799842568034194,207300466.92039403,0.0,,,158.31820966884584,,,1.6357214584097997e+18,5.25204008293579e+18,,,star
