,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
596,596.0,,01/04/2018,15.164571299884452,217449502.24333927,0.0,,,309.84915291594456,,,1.6357214584097997e+18,1.8104990407853967e+18,,,star
944,944.0,,01/04/2018,15.150261573854651,164972690.90891513,0.0,,,308.82602832319265,,,1.6357214584097997e+18,1.81054198616204e+18,,,star
403,403.0,,01/04/2018,15.586021172091101,480887910.43327856,0.0,,,310.06748244467417,,,1.6357214584097997e+18,1.810620846057444e+18,,,star
673,673.0,,01/04/2018,16.08441016432616,90096215.94471131,0.0,,,310.2929269124827,,,1.6357214584097997e+18,1.810709352448168e+18,,,star
919,919.0,,01/04/2018,15.406526847627324,131164302.59897944,0.0,2.252086929783689,-6.764865676586307,308.846510020069,,2.4275215,1.6357214584097997e+18,1.8107439226412529e+18,,6615.095,star
690,690.0,,01/04/2018,15.497229830738124,440674678.00679016,0.0,,,308.3780990489841,,,1.6357214584097997e+18,1.8107998946549453e+18,,,star
653,653.0,,01/04/2018,15.980469542931905,71123214.92799509,0.0,,,309.4882694358325,,,1.6357214584097997e+18,1.8108825942470129e+18,,,star
341,341.0,,01/04/2018,16.649087565075458,705303871.830302,0.0,,,309.1088993127226,,,1.6357214584097997e+18,1.8109984552871409e+18,,5570.3867,star
932,932.0,,01/04/2018,33.17145851559514,703048896.1522686,0.0,,,79.55399146491756,,,1.6357214584097997e+18,1.8110884520636173e+17,,3926.6667,star
282,282.0,,01/04/2018,16.340957410046432,171176708.82986054,0.0,,,310.7543732837506,,,1.6357214584097997e+18,1.811092154293256e+18,,,star
70,70.0,,01/04/2018,16.8571153618275,609778099.8726207,0.0,,,311.55363239321895,,,1.6357214584097997e+18,1.811181352172728e+18,,,star
649,649.0,,01/04/2018,17.261869564441703,580424980.2655271,0.0,,,311.2208185676878,,,1.6357214584097997e+18,1.811278796389796e+18,,5030.69,star
629,629.0,,01/04/2018,17.061655645205892,451241592.26161766,0.0,,,309.6465617394118,,,1.6357214584097997e+18,1.811392664565844e+18,,,star
865,865.0,,01/04/2018,17.323898028645356,71162048.93985987,0.0,,,309.9192323199617,,,1.6357214584097997e+18,1.8114214580239567e+18,,,star
759,759.0,,01/04/2018,17.862105733089926,697370754.1039747,0.0,1.1305508910400714,-11.514642094359901,310.74950278424274,,7.501150999999999,1.6357214584097997e+18,1.811546359971906e+18,,4872.0,star
823,823.0,,01/04/2018,15.965583710436293,358230141.36098367,0.0,,,307.8245758620598,,,1.6357214584097997e+18,1.811591577388099e+18,,,star
213,213.0,,01/04/2018,16.45307991711854,339892018.58820784,0.0,,,308.0532128169086,,,1.6357214584097997e+18,1.811681011487224e+18,,5200.3203,star
317,317.0,,01/04/2018,17.064052782102088,677332418.9907128,0.0,,,308.79752818864534,,,1.6357214584097997e+18,1.8117746804338324e+18,,,star
