,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
109,109.0,,01/04/2018,56.62548424967801,215204655.9392158,0.0,5.690226926762231,-4.401905722521658,102.8781965960664,,0.8534242,1.6357214584097997e+18,1.0003032132943124e+18,,5055.0,star
153,153.0,,01/04/2018,58.04654597506604,80714931.06184179,0.0,,,105.0110782390922,,,1.6357214584097997e+18,1.0021393934173242e+18,,,star
153,153.0,,01/04/2018,61.349259381901206,498581049.27671736,0.0,,,103.90736740082541,,,1.6357214584097997e+18,1.003883291873592e+18,,5342.6665,star
128,128.0,,01/04/2018,60.21553859975531,255908384.63411543,0.0,,,91.36342058450052,,,1.6357214584097997e+18,1.0057414321665208e+18,,,star
113,113.0,,01/04/2018,63.41165513051033,245706554.71126384,0.0,,,99.80924327328378,,,1.6357214584097997e+18,1.0073054831602353e+18,,,star
163,163.0,,01/04/2018,65.29524445855735,264731880.7453189,0.0,,,92.07617434998022,,,1.6357214584097997e+18,1.0086742720577728e+18,,,star
117,117.0,,01/04/2018,46.184095074568454,178784155.46449968,0.0,,,138.0395743834253,,,1.6357214584097997e+18,1.011184216585245e+18,,,star
155,155.0,,01/04/2018,47.360998862701074,85839683.52060704,0.0,,,131.73157732604565,,,1.6357214584097997e+18,1.0138147637950204e+18,,,star
190,190.0,,01/04/2018,49.64147018607933,71218721.55671343,0.0,7.997552848280016,0.3067076470840142,135.19320578951783,,0.5815906999999999,1.6357214584097997e+18,1.0157923428323404e+18,,3599.6667,star
177,177.0,,01/04/2018,49.88347017342036,139482315.6011906,0.0,,,142.92887634673463,,,1.6357214584097997e+18,1.0180209111667368e+18,,,star
123,123.0,,01/04/2018,52.07205740854835,126150311.96716352,0.0,7.0898476217785245,-1.8424683566380369,144.83947886672237,,0.61077726,1.6357214584097997e+18,1.0201595342979588e+18,,4329.125,star
111,111.0,,01/04/2018,53.49666447583253,445876302.955806,0.0,3.772120184958899,-7.901826106472095,137.8999669331844,,1.5822498,1.6357214584097997e+18,1.0228288736527822e+18,,5774.0,star
168,168.0,,01/04/2018,57.083869998321454,280345855.463294,0.0,,,143.3389936806351,,,1.6357214584097997e+18,1.0251125550074204e+18,,,star
